,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,401013357,2018-08-25T21:30:00.000Z,UMass,Duquesne,,,False,regular,fbs,fcs
1,401030241,2018-08-25T23:00:00.000Z,Jacksonville State,North Carolina A&T,,,False,regular,fcs,fcs
2,401014972,2018-08-25T23:00:00.000Z,Rice,Prairie View,,,False,regular,fbs,fcs
3,401022510,2018-08-25T23:30:00.000Z,Colorado State,Hawai'i,1529.0,1217.0,True,regular,fbs,fbs
4,401013437,2018-08-26T02:00:00.000Z,New Mexico State,Wyoming,1339.0,1537.0,False,regular,fbs,fbs
5,401030567,2018-08-30T22:00:00.000Z,Wagner,Bowie State,,,False,regular,fcs,ii
6,401029895,2018-08-30T23:00:00.000Z,Delaware,Rhode Island,,,True,regular,fcs,fcs
7,401013328,2018-08-30T23:00:00.000Z,Minnesota,New Mexico State,1499.0,1304.0,False,regular,fbs,fbs
8,401021651,2018-08-30T23:00:00.000Z,Georgia State,Kennesaw State,,,False,regular,fbs,fcs
9,401030248,2018-08-30T23:00:00.000Z,Chattanooga,Tennessee Tech,,,False,regular,fcs,fcs
10,401029968,2018-08-30T23:00:00.000Z,Campbell,Chowan,,,False,regular,fcs,ii
11,401020671,2018-08-30T23:00:00.000Z,Ball State,Central Connecticut,,,False,regular,fbs,fcs
12,401030097,2018-08-30T23:00:00.000Z,Indiana State,Quincy,,,False,regular,fcs,ii
13,401030234,2018-08-30T23:00:00.000Z,Eastern Kentucky,Morehead State,,,False,regular,fcs,fcs
14,401019470,2018-08-30T23:00:00.000Z,Connecticut,UCF,1241.0,1728.0,True,regular,fbs,fbs
15,401030159,2018-08-30T23:00:00.000Z,Murray State,Southern Illinois,,,False,regular,fcs,fcs
16,401029921,2018-08-30T23:00:00.000Z,Maine,New Hampshire,,,True,regular,fcs,fcs
17,401030402,2018-08-30T23:30:00.000Z,North Dakota,Mississippi Valley State,,,False,regular,fcs,fcs
18,401030318,2018-08-30T23:30:00.000Z,Samford,Shorter,,,False,regular,fcs,ii
19,401013086,2018-08-31T00:00:00.000Z,Tulane,Wake Forest,1390.0,1591.0,False,regular,fbs,fbs
20,401021655,2018-08-31T00:00:00.000Z,Louisiana Monroe,Southeastern Louisiana,,,False,regular,fbs,fcs
21,401014979,2018-08-31T00:00:00.000Z,UAB,Savannah State,,,False,regular,fbs,fcs
22,401012675,2018-08-31T00:00:00.000Z,Utah,Weber State,,,False,regular,fbs,fcs
23,401013489,2018-08-31T00:00:00.000Z,Oklahoma State,Missouri State,,,False,regular,fbs,fcs
24,401013342,2018-08-31T00:00:00.000Z,Purdue,Northwestern,1555.0,1691.0,True,regular,fbs,fbs
25,401012258,2018-08-31T00:30:00.000Z,Texas A&M,Northwestern State,,,False,regular,fbs,fcs
26,401030172,2018-08-31T01:00:00.000Z,Montana State,Western Illinois,,,False,regular,fcs,fcs
27,401022511,2018-08-31T02:00:00.000Z,San José State,UC Davis,,,False,regular,fbs,fcs
28,401020673,2018-08-31T22:00:00.000Z,Western Michigan,Syracuse,1553.0,1341.0,False,regular,fbs,fbs
29,401020672,2018-08-31T22:30:00.000Z,Eastern Michigan,Monmouth,,,False,regular,fbs,fcs
30,401013089,2018-08-31T23:00:00.000Z,Duke,Army,1594.0,1522.0,False,regular,fbs,fbs
31,401012880,2018-08-31T23:00:00.000Z,Michigan State,Utah State,1623.0,1475.0,False,regular,fbs,fbs
32,401030323,2018-09-01T00:35:00.000Z,Idaho State,Western State,,,False,regular,fcs,ii
33,401022512,2018-09-01T01:00:00.000Z,Stanford,San Diego State,1757.0,1584.0,False,regular,fbs,fbs
34,401013354,2018-09-01T01:00:00.000Z,Wisconsin,Western Kentucky,1852.0,1436.0,False,regular,fbs,fbs
35,401022517,2018-09-01T01:00:00.000Z,Nevada,Portland State,,,False,regular,fbs,fcs
