,id,team1,team1_pts,team1_home_away,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_possessionTime,team1_interceptions,team1_fumblesLost,team1_turnovers,team1_totalPenaltiesYards,team1_yardsPerRushAttempt,team1_rushingAttempts,team1_rushingYards,team1_yardsPerPass,team1_completionAttempts,team1_netPassingYards,team1_totalYards,team1_fourthDownEff,team1_thirdDownEff,team1_firstDowns,team2,team2_pts,team2_home_away,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team2_fumblesRecovered,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_possessionTime,team2_interceptions,team2_fumblesLost,team2_turnovers,team2_totalPenaltiesYards,team2_yardsPerRushAttempt,team2_rushingAttempts,team2_rushingYards,team2_yardsPerPass,team2_completionAttempts,team2_netPassingYards,team2_totalYards,team2_fourthDownEff,team2_thirdDownEff,team2_firstDowns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team1_totalFumbles,team2_totalFumbles
70,401207126,Florida International,34,away,9,1,48,3,1,1,0,2,2,255,1,6,22:15,0,0,0,15-127,5.4,31,168,6.8,11-20,136,304,1-2,5-11,16,Liberty,36,home,6,0,32,5,2,2,0,2,2,23,0,1,12,,,,36:41,0,0,0,4-40,4.8,46,221,9.6,25-32,308,529,1-1,10-17,31,4,,,,,,,,,,,
71,401207134,UT San Antonio,37,home,9,0,46,3,8,3,0,2,2,120,0,5,24:20,1,0,1,3-29,3.1,28,88,7.0,23-43,303,391,0-1,7-17,16,Middle Tennessee,35,away,4,0,32,1,6,5,0,2,3,14,0,4,5,2,0,1,35:40,2,0,2,8-82,4.7,41,191,7.8,31-48,372,563,0-1,8-18,27,13,28,0,2,12,0,3,6,0,2,1,
72,401232157,Houston Christian,38,away,1,0,32,1,2,5,0,0,5,43,0,3,29:37,1,1,2,16-147,3.4,28,95,7.0,37-58,406,501,1-1,12-20,26,Louisiana Tech,66,home,4,0,40,3,3,3,1,3,6,110,0,4,12,27,0,1,30:23,1,0,1,5-45,5.2,35,182,9.5,23-38,360,542,2-2,4-11,32,8,45,0,1,1,0,1,44,0,2,,
73,401212536,UCF,51,away,8,0,53,2,4,6,3,2,4,,,,26:52,0,0,0,19-139,5.6,40,224,8.7,32-47,408,632,0-2,8-16,29,East Carolina,28,home,2,0,43,0,3,9,0,1,3,83,0,5,4,,,,33:08,1,3,4,11-105,4.5,54,244,7.4,14-29,215,459,1-2,9-18,25,15,0,0,1,6,0,2,4,0,1,,
74,401234734,Southern Mississippi,24,home,2,0,24,0,0,3,1,1,2,58,0,4,27:49,1,1,2,2-13,2.0,33,67,8.3,22-37,306,373,1-1,6-17,19,Tulane,66,away,12,0,30,5,0,2,1,7,2,135,0,4,12,52,0,1,29:08,0,1,1,7-40,8.0,54,430,6.8,9-21,142,572,2-2,7-14,27,6,,,,0,0,1,15,0,1,,
75,401212485,Stephen F. Austin,7,away,3,0,41,2,2,2,0,1,0,43,0,2,34:25,1,0,1,3-35,1.3,40,51,6.1,16-27,165,216,0-4,5-15,14,SMU,50,home,12,0,48,4,1,2,0,5,2,75,0,3,6,4,0,1,25:35,0,0,0,7-55,6.8,38,260,6.4,16-27,172,432,0-1,9-13,24,1,,,,0,0,1,83,0,4,,
76,401207132,South Alabama,10,home,3,0,37,1,3,1,1,0,1,89,0,4,25:26,1,1,2,2-30,4.3,34,147,5.9,13-28,165,312,1-2,3-11,19,UAB,42,away,8,0,37,2,1,3,1,4,2,18,0,1,6,9,0,1,34:34,0,1,1,11-122,4.5,42,190,11.4,18-28,319,509,1-1,10-16,22,4,,,,36,0,2,16,0,1,,
77,401215303,Georgia Southern,18,away,1,0,27,0,2,5,0,1,1,14,0,1,35:14,1,1,2,2-10,3.9,49,192,14.2,11-18,255,447,1-2,8-14,21,Louisiana,20,home,3,0,28,0,1,1,1,1,1,40,0,2,8,8,0,1,24:46,1,0,1,6-55,5.9,25,148,8.8,18-33,290,438,0-1,5-11,18,4,0,0,1,13,0,2,10,0,1,,
78,401236253,Campbell,21,away,3,0,43,1,0,3,0,2,1,50,0,4,25:40,0,0,0,8-52,3.2,37,117,9.4,8-20,188,305,1-2,6-13,15,Appalachian State,52,home,4,0,30,3,3,5,0,7,0,67,0,4,10,,,,34:20,0,0,0,5-45,6.7,60,404,7.3,12-18,131,535,1-1,9-12,31,1,,,,,,,37,0,4,,
79,401237095,Auburn,6,away,2,0,33,1,0,5,0,0,0,72,0,4,25:56,1,0,1,7-54,1.8,22,39,4.4,21-40,177,216,1-2,6-15,15,Georgia,27,home,6,0,31,3,0,3,0,2,1,38,0,1,9,13,0,1,33:43,0,0,0,8-59,4.5,45,202,8.6,17-28,240,442,0-0,9-14,25,6,,,,,,,6,0,2,,
80,401237096,South Carolina,24,away,5,0,23,2,0,3,1,1,2,0,0,1,36:22,0,1,1,6-55,3.3,36,117,4.5,28-47,212,329,5-6,6-17,25,Florida,38,home,6,0,35,4,9,9,1,1,4,21,0,2,8,,,,23:38,1,1,2,4-44,3.3,24,80,9.2,21-29,268,348,0-0,4-9,18,6,0,0,1,,,,42,0,2,,
81,401237099,Missouri,12,away,2,0,40,2,1,4,0,1,0,10,0,1,28:10,1,0,1,6-49,3.4,37,126,8.7,14-25,218,344,2-3,6-15,15,Tennessee,35,home,5,0,30,1,3,1,0,4,1,,,,5,36,0,1,31:50,0,0,0,3-20,4.5,51,232,8.3,14-23,190,422,4-4,6-13,26,6,,,,6,0,1,,,,,
82,401237097,Ole Miss,42,away,3,0,47,2,1,1,1,2,4,38,0,1,23:55,0,0,0,5-33,3.7,38,139,11.0,24-29,320,459,0-1,6-12,26,Kentucky,41,home,6,0,39,2,0,0,0,6,0,13,0,1,5,,,,36:05,0,1,1,8-81,7.3,56,408,8.4,14-18,151,559,0-1,6-11,26,6,,,,,,,17,0,1,,
83,401237098,LSU,41,away,8,0,39,3,8,2,0,0,4,,,,23:53,1,0,1,4-30,5.4,30,162,9.1,23-37,337,499,1-1,4-11,28,Vanderbilt,7,home,1,0,36,0,3,3,0,0,1,101,0,3,1,2,0,1,30:47,2,0,2,5-24,3.6,43,153,4.5,11-25,113,266,1-2,7-17,17,11,21,0,3,102,0,4,,,,,
84,401237093,Texas A&M,24,away,3,0,32,1,1,2,0,0,3,,,,37:41,2,0,2,7-58,3.8,30,115,7.1,26-47,335,450,0-2,10-17,25,Alabama,52,home,5,1,41,0,8,4,0,2,4,,,,10,47,1,2,22:03,1,0,1,6-40,3.9,27,104,16.1,20-27,435,539,0-0,5-9,22,6,43,0,1,,,,11,0,1,,
85,401237094,Arkansas,21,away,3,1,43,1,1,4,1,0,2,,,,23:40,0,2,2,5-40,1.7,37,63,7.6,20-28,212,275,0-1,5-14,17,Mississippi State,14,home,7,0,34,3,5,0,2,1,1,49,0,2,2,,,,36:20,3,1,4,4-25,3.6,24,87,5.2,43-60,313,400,4-6,6-17,24,3,95,1,3,-1,0,1,21,0,3,,
86,401238034,Jacksonville State,24,away,2,1,49,2,2,1,0,2,0,,,,25:17,1,0,1,9-57,2.9,22,63,8.1,23-30,244,307,0-1,3-10,18,Florida State,41,home,5,0,22,2,0,0,0,5,1,109,0,4,5,0,0,1,34:25,1,0,1,10-100,5.0,53,265,8.9,21-30,268,533,1-1,10-16,31,6,13,1,1,2,0,1,12,0,3,,
87,401234597,North Carolina,26,away,6,0,44,3,7,3,0,1,2,,,,28:12,1,0,1,10-96,4.5,39,176,8.7,14-26,225,401,0-0,7-12,24,Boston College,22,home,5,0,42,4,2,2,0,0,2,,,,10,5,0,1,31:03,0,0,0,12-110,2.1,19,40,5.6,37-56,313,353,1-1,9-17,22,6,,,,-1,0,1,,,,,
88,401234598,Virginia,23,away,5,0,44,2,1,1,0,0,3,18,0,1,33:17,2,0,2,1-15,3.9,38,147,6.3,24-43,270,417,4-5,6-16,25,Clemson,41,home,4,0,44,3,0,8,0,2,3,52,0,1,11,0,0,2,26:43,0,0,0,8-65,4.4,31,137,8.4,26-39,329,466,0-0,8-15,22,5,,,,,,,9,0,1,,
89,401234600,Pittsburgh,29,home,5,0,31,2,7,4,0,2,1,20,0,1,30:00,0,0,0,13-125,2.5,37,92,10.3,22-40,411,503,2-3,6-16,24,NC State,30,away,10,0,37,1,7,7,0,0,4,35,0,2,6,,,,30:00,0,0,0,11-80,2.1,30,62,7.5,28-45,336,398,2-2,7-16,28,11,,,,37,0,2,,,,,
90,401240282,Campbell,14,away,4,0,41,1,0,2,0,0,2,76,0,4,34:33,2,2,4,5-42,3.2,38,120,6.7,20-36,242,362,0-0,9-16,22,Wake Forest,66,home,7,2,40,3,3,3,2,6,1,147,1,3,12,50,1,2,25:27,0,0,0,5-40,6.6,45,299,13.1,16-21,275,574,0-0,5-7,29,2,,,,,,,,,,,
91,401234599,Duke,31,home,6,0,34,2,1,6,2,2,1,39,0,2,25:47,1,0,1,8-76,3.8,37,139,6.9,22-39,271,410,3-3,5-17,19,Virginia Tech,38,away,12,0,40,7,0,2,0,4,1,150,0,3,8,0,0,1,34:04,1,2,3,4-20,6.5,50,324,6.8,9-24,163,487,1-1,7-14,25,4,0,0,1,0,0,1,-18,0,2,,
92,401240040,Abilene Christian,23,away,4,0,24,1,0,0,0,0,3,111,0,6,28:15,0,0,0,6-48,3.7,23,86,7.7,25-39,302,388,1-3,1-10,19,Army,55,home,8,0,37,3,3,5,0,6,1,24,0,1,11,,,,31:45,0,0,0,4-27,7.4,60,441,7.4,4-7,52,493,2-3,3-11,24,5,,,,-3,0,1,0,0,1,,
93,401236000,Kansas,7,home,7,0,57,2,0,2,0,1,0,160,0,8,28:06,1,0,1,3-17,2.5,40,101,3.8,14-24,92,193,1-3,1-14,12,Oklahoma State,47,away,11,0,47,4,1,3,0,2,3,9,0,1,17,-9,0,1,31:54,0,0,0,5-35,4.9,60,295,9.9,20-30,298,593,1-1,9-18,31,1,,,,,,,7,0,2,,
94,401236001,Texas Tech,21,away,4,0,45,1,3,1,0,1,2,30,0,2,31:39,1,0,1,6-71,6.0,34,204,5.4,34-49,267,471,2-3,9-18,27,Kansas State,31,home,7,0,57,1,2,6,0,2,2,35,0,2,7,0,0,1,28:21,0,0,0,4-35,4.7,42,198,9.4,12-22,206,404,0-1,6-12,20,3,,,,5,0,1,22,0,1,,
95,401235998,West Virginia,27,home,11,0,40,6,2,3,0,3,1,77,0,3,30:35,2,2,4,12-102,3.4,39,134,5.0,30-42,211,345,3-3,5-18,18,Baylor,21,away,8,0,59,2,3,3,2,0,3,34,0,2,3,28,0,2,28:06,2,0,2,12-86,0.8,33,27,6.0,23-38,229,256,1-2,4-16,15,3,11,0,2,-1,0,1,8,0,3,,
96,401235999,Iowa State,37,home,8,0,41,2,3,2,0,3,1,167,0,4,26:26,0,1,1,9-90,4.4,31,135,11.3,13-25,282,417,0-0,6-10,23,Oklahoma,30,away,4,0,33,1,6,6,1,1,2,123,0,5,12,,,,33:34,1,0,1,9-92,3.5,33,114,8.3,25-36,300,414,3-3,4-13,22,13,0,0,1,,,,,,,,
97,401236002,TCU,33,away,3,0,27,0,2,5,1,3,0,,,,34:51,0,1,1,14-109,4.5,50,226,7.7,20-30,231,457,0-1,7-17,25,Texas,31,home,9,0,37,1,5,2,1,0,4,54,0,2,3,,,,25:09,1,1,2,12-92,6.3,24,152,6.6,17-36,236,388,1-1,7-14,16,15,37,0,1,71,0,5,,,,,
98,401212557,Navy,7,away,4,0,36,1,0,3,0,0,1,,,,25:52,1,1,2,4-30,2.5,36,90,8.4,8-18,151,241,1-3,5-13,10,Air Force,40,home,4,0,23,3,3,1,1,4,0,,,,16,62,0,1,34:08,0,0,0,3-23,7.0,53,369,4.6,4-9,41,410,0-0,2-9,25,1,,,,9,0,1,,,,,
99,401246275,Louisiana Tech,14,away,3,0,42,0,0,2,0,0,2,45,0,3,30:12,2,0,2,7-58,2.5,30,74,7.2,22-33,239,313,2-2,5-13,18,BYU,45,home,6,0,38,3,3,2,0,4,2,,,,9,0,0,2,29:33,0,0,0,5-50,4.9,38,188,12.5,24-26,325,513,0-1,6-10,26,2,,,,14,0,1,4,0,1,,
100,401237513,North Alabama,7,away,7,0,42,1,0,3,0,1,0,58,0,3,32:10,2,1,3,6-55,2.2,29,63,6.8,18-27,184,247,0-0,6-15,14,Liberty,28,home,10,0,36,6,1,0,1,0,4,19,0,1,4,14,0,2,27:50,1,0,1,8-75,6.3,40,250,4.3,15-25,107,357,1-1,6-12,22,1,13,0,1,,,,15,0,2,,
101,401207138,Western Kentucky,20,away,7,0,42,3,2,3,0,0,2,,,,31:35,0,1,1,5-55,3.6,38,138,5.2,21-36,188,326,2-2,7-17,21,Middle Tennessee,17,home,5,0,39,3,0,4,1,1,1,10,0,1,5,,,,26:27,0,0,0,6-47,3.1,33,102,6.6,23-33,217,319,2-2,7-16,18,8,,,,1,0,1,,,,,
102,401207136,Charlotte,17,away,3,0,23,0,6,6,0,1,1,,,,37:49,0,1,1,3-27,2.0,41,82,9.8,24-32,314,396,2-3,6-16,22,Florida Atlantic,21,home,12,0,42,6,3,2,1,1,2,,,,3,,,,22:11,0,0,0,3-19,6.6,33,217,4.5,11-22,98,315,0-2,6-13,15,5,,,,10,0,2,,,,,
103,401207139,Southern Mississippi,41,away,4,0,41,2,1,5,3,3,2,,,,35:16,1,0,1,2-10,4.4,46,202,7.8,16-30,235,437,1-2,8-17,22,North Texas,31,home,5,0,37,3,2,3,0,2,2,41,0,1,7,-1,0,1,24:12,0,3,3,2-20,3.8,38,144,7.2,28-47,339,483,1-2,11-19,27,11,,,,0,0,1,-5,0,1,,
104,401207141,UAB,21,home,9,0,41,4,6,6,0,0,3,,,,33:07,3,1,4,6-72,5.8,37,214,6.5,18-30,195,409,0-1,4-11,21,UT San Antonio,13,away,7,0,43,0,4,1,1,1,0,51,0,2,7,5,0,3,26:53,1,0,1,10-98,5.3,36,190,3.6,9-25,90,280,1-3,2-13,17,3,5,0,1,,,,-1,0,2,,
105,401212476,Cincinnati,28,home,6,1,41,3,4,5,0,1,2,111,1,2,36:24,3,1,4,7-52,4.2,45,189,5.5,16-26,143,332,1-1,10-17,22,South Florida,7,away,5,0,32,1,3,0,1,1,0,95,0,2,1,5,0,3,23:36,5,0,5,3-40,2.5,33,83,5.1,21-41,208,291,1-3,5-13,19,4,9,0,5,7,0,1,,,,,
106,401212547,Georgia State,49,home,9,1,54,4,5,8,0,3,3,,,,26:55,2,1,3,9-92,5.6,44,248,8.5,18-28,238,486,0-0,7-15,21,East Carolina,29,away,4,2,47,0,0,2,1,1,0,99,0,6,11,28,1,2,33:05,3,0,3,11-97,1.9,26,50,4.7,29-52,242,292,1-3,5-17,19,7,33,1,3,,,,55,1,2,,
107,401212531,Tulsa,34,away,10,0,50,1,2,9,2,1,3,56,0,3,29:08,1,2,3,8-89,3.8,43,165,9.4,17-29,273,438,0-0,5-14,21,UCF,26,home,8,0,46,2,1,2,2,2,1,96,0,5,6,0,0,1,30:57,1,2,3,18-124,3.7,34,125,6.5,28-51,330,455,1-1,7-18,23,8,13,0,1,16,0,2,14,0,1,,
108,401212486,SMU,30,home,7,0,56,4,0,4,1,0,3,22,0,2,27:53,0,2,2,7-60,2.9,26,75,10.3,32-46,474,549,1-1,9-17,21,Memphis,27,away,5,0,47,2,0,6,2,0,3,41,0,3,9,,,,30:42,2,1,3,5-40,5.4,38,205,7.2,28-41,297,502,1-1,10-17,26,12,11,0,2,7,0,1,15,0,2,,
109,401215304,Coastal Carolina,52,home,6,0,33,3,4,3,1,3,4,34,0,3,41:21,1,2,3,3-31,4.3,51,217,11.1,20-29,322,539,1-1,10-17,25,Arkansas State,23,away,11,0,38,1,1,3,2,0,3,79,0,4,5,21,0,1,17:53,1,1,2,4-31,1.9,19,36,7.9,28-44,349,385,1-3,5-15,15,10,0,0,1,,,,,,,,
110,401215305,Georgia Southern,35,away,4,1,31,1,4,5,0,4,0,39,0,2,34:53,0,0,0,7-57,6.4,53,340,4.1,3-7,29,369,0-1,9-13,19,Louisiana Monroe,30,home,2,0,33,1,2,1,0,2,2,70,0,4,6,,,,25:07,0,0,0,5-45,5.1,18,92,6.1,31-55,334,426,5-5,5-15,24,5,,,,16,1,2,,,,,
111,401234606,Florida State,26,away,1,0,45,0,3,1,2,2,1,66,0,4,32:06,1,0,1,7-59,4.1,39,160,8.1,17-31,251,411,3-3,2-14,18,Notre Dame,42,home,9,0,39,4,3,5,0,4,2,90,0,3,6,23,0,1,27:52,0,2,2,4-28,8.4,42,353,8.0,16-25,201,554,1-2,2-8,25,8,,,,,,,-6,0,1,,
112,401237103,Tennessee,21,away,5,0,34,1,0,5,2,0,2,63,0,3,23:22,1,2,3,10-84,0.0,27,-1,6.0,23-36,215,214,2-3,3-16,12,Georgia,44,home,6,1,47,5,0,3,2,2,2,42,0,1,14,0,0,1,36:38,0,2,2,6-70,3.9,50,193,8.7,16-27,235,428,1-2,8-16,24,3,,,,,,,-6,0,3,,
113,401237102,Texas A&M,41,home,2,0,28,1,3,3,1,2,3,,,,27:27,0,1,1,4-52,5.5,37,202,7.5,24-35,264,466,1-1,12-15,30,Florida,38,away,5,0,36,0,4,5,1,1,4,,,,8,,,,32:32,0,1,1,6-47,3.8,24,90,9.8,23-32,312,402,1-1,6-10,22,11,,,,,,,,,,,
114,401237106,Vanderbilt,7,home,8,0,35,2,7,1,1,0,1,104,0,5,28:23,1,1,2,2-21,2.3,33,76,6.4,18-27,173,249,0-3,1-11,15,South Carolina,41,away,9,0,39,3,0,4,1,3,0,31,0,1,11,0,0,1,30:28,0,1,1,3-15,7.6,37,283,8.2,16-24,196,479,1-1,6-14,18,1,,,,16,0,2,30,0,3,,
115,401237104,Mississippi State,2,away,6,0,23,2,3,4,1,0,0,11,0,1,34:49,6,0,6,8-57,1.4,14,20,3.9,45-70,275,295,2-4,3-17,18,Kentucky,24,home,5,1,42,2,8,7,0,1,1,,,,6,89,1,6,25:11,0,1,1,3-25,2.6,32,84,3.5,8-21,73,157,0-1,4-14,10,0,,,,43,0,5,,,,,
116,401237100,Ole Miss,48,home,2,0,45,1,2,2,1,4,2,22,0,2,31:01,0,0,0,6-67,5.0,56,278,13.1,22-29,380,658,4-4,9-17,31,Alabama,63,away,7,0,49,2,3,2,0,7,2,67,0,5,9,,,,28:45,0,1,1,8-76,7.8,39,306,13.0,28-32,417,723,0-0,6-7,37,12,,,,,,,,,,,
117,401237101,Auburn,30,home,7,1,47,3,3,4,0,1,1,106,0,4,32:09,0,0,0,7-52,6.3,41,259,6.4,18-29,187,446,0-0,6-15,24,Arkansas,28,away,4,0,45,3,0,4,0,0,4,,,,4,,,,27:44,0,0,0,6-26,2.8,42,119,10.4,21-29,302,421,1-1,6-15,21,12,,,,30,0,3,,,,,
118,401237105,Missouri,45,away,4,0,25,2,4,10,0,2,4,39,0,1,30:39,0,3,3,6-55,5.5,33,180,11.6,29-35,406,586,0-1,5-10,25,LSU,41,home,8,0,35,1,1,1,3,1,4,,,,11,,,,29:11,0,0,0,4-30,2.5,20,49,9.0,29-48,430,479,1-2,0-10,20,9,,,,6,0,3,,,,,
119,401234603,Pittsburgh,30,away,13,0,40,5,3,3,1,2,2,60,0,2,30:14,1,0,1,6-46,2.6,40,105,5.5,25-48,266,371,3-4,4-18,24,Boston College,31,home,6,0,40,1,3,10,0,1,3,18,0,1,7,0,0,1,29:46,0,1,1,7-69,0.7,41,30,10.2,19-35,358,388,1-1,8-18,20,6,,,,16,0,1,11,0,1,,
120,401234604,Miami,17,away,9,0,56,3,1,3,1,1,0,18,0,1,21:25,3,0,3,16-135,3.6,25,89,4.2,12-29,121,210,1-2,4-15,9,Clemson,42,home,11,0,29,5,2,6,0,3,3,,,,6,11,0,3,38:13,0,1,1,7-75,6.0,43,260,6.6,29-44,292,552,1-1,8-17,34,5,,,,,,,1,0,1,,
121,401234608,Virginia,21,home,6,0,31,0,0,6,0,0,3,32,0,2,31:54,3,1,4,7-81,2.8,29,82,5.0,37-64,323,405,3-5,4-18,26,NC State,38,away,6,1,46,3,0,7,1,2,2,,,,8,39,1,3,43:06,1,0,1,11-100,4.3,42,179,7.4,11-25,184,363,0-0,3-13,17,3,0,0,1,2,0,1,28,0,2,,
122,401234607,North Carolina,56,home,3,0,46,1,7,6,0,5,3,22,0,1,27:54,0,0,0,9-86,9.3,43,399,11.2,18-23,257,656,0-1,6-10,31,Virginia Tech,45,away,3,0,33,1,2,2,0,4,2,49,0,2,7,,,,32:06,0,0,0,3-23,5.4,48,261,8.1,15-29,235,496,1-2,6-14,25,8,,,,,,,4,0,1,,
123,401234601,Louisville,27,away,2,0,29,0,2,1,0,2,2,119,0,5,36:38,0,3,3,9-78,5.0,48,242,6.9,19-33,229,471,2-3,9-17,24,Georgia Tech,46,home,8,0,42,3,1,1,3,4,3,15,0,1,4,,,,23:22,0,0,0,7-55,5.6,34,192,11.7,12-22,258,450,1-1,6-12,19,3,,,,16,0,1,,,,,
124,401234605,Syracuse,24,home,2,1,83,2,1,5,3,0,2,51,0,3,20:17,0,0,0,5-45,1.2,23,28,8.9,14-29,258,286,0-1,2-12,11,Duke,38,away,9,0,38,6,1,1,0,2,2,17,0,1,12,,,,39:43,1,3,4,2-25,5.8,63,363,7.2,23-39,282,645,0-1,12-17,36,6,2,0,1,2,0,1,5,0,2,,
125,401240114,The Citadel,9,away,5,0,35,1,0,1,0,1,0,40,0,2,30:51,2,0,2,3-30,3.2,46,148,7.8,4-9,70,218,2-3,3-12,10,Army,14,home,8,0,32,3,1,0,0,1,1,,,,2,26,0,2,29:09,2,0,2,6-39,3.1,50,153,7.5,4-10,75,228,3-4,3-13,16,3,18,0,2,0,0,1,11,0,3,,
126,401236004,TCU,14,home,7,0,31,2,0,3,0,2,0,20,0,1,31:46,1,0,1,5-38,5.1,37,189,4.0,22-38,153,342,2-3,5-17,20,Kansas State,21,away,6,1,44,3,2,6,0,1,0,,,,7,37,1,1,28:14,1,0,1,5-60,4.5,38,172,6.2,8-19,117,289,1-1,3-13,12,2,0,0,1,,,,30,0,2,,
127,401236005,Texas,45,away,9,0,46,1,1,5,2,4,2,,,,23:56,2,1,3,11-101,4.1,34,141,5.4,30-53,287,428,1-1,6-17,27,Oklahoma,53,home,10,0,39,6,7,4,1,4,3,28,0,1,9,0,0,2,36:04,1,2,3,10-106,3.8,55,208,6.2,28-42,261,469,1-1,8-18,30,9,29,0,1,25,0,2,58,0,2,1,4
128,401236003,Texas Tech,15,away,5,1,54,0,4,3,1,0,1,77,0,5,19:09,0,0,0,3-28,2.6,22,58,6.2,23-34,212,270,1-4,0-10,15,Iowa State,31,home,4,0,33,2,0,5,0,2,2,66,0,2,7,,,,40:13,0,1,1,7-41,5.1,42,216,7.0,32-43,302,518,2-2,6-14,29,1,,,,13,0,2,11,0,1,,
129,401207145,Louisiana Tech,21,home,4,0,26,1,3,7,1,3,0,80,0,2,33:02,0,0,0,3-35,2.2,42,91,4.3,14-28,119,210,1-1,7-18,16,UTEP,17,away,13,1,35,4,1,6,0,0,1,159,1,3,5,,,,26:58,1,1,2,12-128,2.2,27,60,5.3,18-39,206,266,1-2,4-14,14,3,0,0,1,,,,16,0,2,,
130,401240997,UT San Antonio,20,away,4,0,43,0,2,2,1,0,2,34,0,1,26:58,1,0,1,9-79,2.6,28,72,8.7,24-33,287,359,1-1,4-13,17,BYU,27,home,7.5,0,35,0,5,1,0,2,2,42,0,2,3,0,0,1,32:52,0,1,1,7-55,4.7,38,178,9.7,22-30,292,470,1-2,7-14,22,8,,,,4,0,1,,,,,
131,401207215,Louisiana Monroe,7,away,7,0,41,2,3,1,1,0,1,69,0,5,27:49,2,1,3,11-81,3.0,26,78,3.4,16-35,120,198,2-5,1-16,10,Liberty,40,home,4,4,28,1,2,3,1,2,0,37,0,2,10,5,0,2,32:01,1,1,2,7-50,4.6,39,180,7.1,13-31,220,400,1-2,8-17,20,1,39,0,1,10,0,1,107,1,3,,
132,401207143,Florida International,28,home,9,0,36,3,5,4,0,4,0,120,0,6,28:14,1,0,1,4-25,6.1,44,270,2.8,8-21,58,328,0-1,8-18,15,Middle Tennessee,31,away,7,0,28,5,3,3,0,2,2,,,,7,34,0,1,31:46,2,0,2,6-55,3.6,38,136,6.4,23-42,268,404,0-0,6-15,23,4,55,0,2,1,0,1,0,0,1,,
133,401207142,Charlotte,49,away,2,0,33,2,3,4,0,4,3,29,0,2,37:53,0,0,0,12-75,6.2,47,291,13.4,16-23,308,599,0-0,8-16,24,North Texas,21,home,3,0,31,1,2,2,0,0,3,18,0,1,3,,,,22:07,1,0,1,4-35,3.6,27,97,8.9,23-43,382,479,0-2,3-13,22,7,32,0,1,3,0,1,24,0,3,,
134,401207146,Marshall,38,away,1,1,37,1,3,7,3,4,0,,,,34:41,0,0,0,5-40,4.6,40,182,7.4,16-22,162,344,1-2,6-14,17,Western Kentucky,14,home,4,0,44,1,1,3,0,1,1,13,0,2,2,,,,25:19,0,3,3,0-0,3.4,25,85,5.4,21-39,209,294,2-3,2-12,15,8,,,,65,0,5,2,0,1,,
135,401212515,Navy,31,home,1,0,43,0,0,2,0,4,0,85,0,3,35:21,0,0,0,4-50,4.2,60,251,24.0,2-2,48,299,4-4,8-14,18,Temple,29,away,4,0,36,1,0,0,0,3,1,56,0,3,5,,,,24:39,1,0,1,4-30,5.0,33,166,7.8,22-31,241,407,2-2,8-12,25,7,12,0,1,,,,,,,,
136,401212477,East Carolina,44,away,10,0,42,4,1,1,4,2,3,29,0,3,35:36,0,0,0,3-45,4.5,47,210,8.5,17-26,222,432,2-2,8-16,21,South Florida,24,home,5,0,47,1,1,2,0,3,0,125,0,4,6,,,,24:24,0,2,2,5-50,2.7,34,92,8.1,28-38,306,398,0-3,5-13,22,14,,,,25,0,2,,,,1,2
137,401212523,Tulane,31,away,7,2,42,3,2,1,3,1,1,57,0,2,28:35,0,0,0,8-66,1.6,45,70,5.6,11-25,141,211,0-3,4-16,16,Houston,49,home,12,1,39,6,5,3,0,4,2,97,1,1,7,,,,31:13,2,3,5,10-84,3.7,43,157,9.7,20-33,319,476,2-3,6-13,22,7,73,1,2,,,,108,0,7,,
138,401246425,Central Arkansas,27,away,4,0,48,1,0,5,1,0,3,35,0,3,33:05,2,1,3,6-33,2.1,37,78,6.7,25-50,333,411,0-1,10-20,22,Arkansas State,50,home,9,1,52,4,1,6,1,0,6,45,0,3,6,66,1,2,26:55,0,1,1,8-75,5.0,36,181,9.8,21-40,392,573,2-3,7-17,25,9,,,,7,0,1,13,0,1,,
139,401215308,Texas State,17,away,1,0,35,0,0,5,0,1,1,81,0,4,25:59,0,1,1,7-66,4.5,36,161,3.0,15-31,93,254,2-3,2-15,16,Troy,37,home,9,0,28,2,2,3,1,1,4,0,0,1,7,,,,34:01,0,0,0,6-72,4.3,35,150,7.3,33-46,338,488,2-3,7-17,26,5,,,,4,0,1,18,0,1,,
140,401234613,Louisville,7,away,6,0,50,4,0,4,0,0,1,68,0,3,23:45,0,0,0,8-65,4.1,23,95,6.3,17-22,139,234,1-1,3-9,13,Notre Dame,12,home,7,0,32,0,0,2,0,1,0,22,0,1,6,,,,35:40,0,0,0,3-18,4.7,49,232,5.6,11-19,107,339,0-1,8-15,24,1,,,,,,,,,,,
