,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted
201,332560068,Air Force,20,away,1,2,,,,0,33,0,1,8,17,6-14,2-2,287,99,4-10,9.9,188,52,3.6,3-23,1,0,1,29:44,Boise State,42,home,0,5,,,,1,50,0,3,6,0,0,1,31,8-10,0-0,533,304,29-31,9.8,229,41,5.6,5-55,2,1,1,30:16,17,0,1
202,332570036,Cal Poly,17,away,0,1,-2,0,1,1,48,0,3,5,19,3-12,0-1,370,164,11-20,8.2,206,42,4.9,4-38,0,0,0,26:03,Colorado State,34,home,0,2,25,0,4,2,,,,10,,,,24,7-15,1-2,533,297,21-30,9.9,236,46,5.1,9-100,0,0,0,33:57,,,
203,332572751,Northern Colorado,7,away,1,0,17,0,2,1,23,0,1,1,20,5-18,1-3,340,275,30-52,5.3,65,26,2.5,5-25,2,0,2,35:33,Wyoming,35,home,0,2,41,0,3,1,,,,5,89,2,2,26,9-17,1-2,437,264,30-47,5.6,173,42,4.1,6-45,2,1,1,24:31,0,0,1
204,332570254,Utah,48,home,0,4,3,0,1,2,84,0,4,12,26,6-13,0-0,539,279,19-33,8.5,260,39,6.7,5-59,3,0,3,26:49,Oregon State,51,away,0,0,,,,5,145,0,10,13,36,1,3,22,7-16,2-2,491,443,27-45,9.8,48,28,1.7,10-69,0,0,0,31:43,,,
205,332570265,Washington State,48,home,0,0,41,0,2,5,63,0,2,12,22,6-13,2-2,464,410,35-48,8.5,54,17,3.2,5-39,1,0,1,24:22,Southern Utah,10,away,0,1,18,0,1,0,36,0,3,4,0,0,1,13,4-14,1-1,219,146,22-30,4.9,73,34,2.1,5-53,3,0,3,35:38,95,1,3
206,332570012,UT San Antonio,13,away,1,1,,,,0,45,0,2,7,23,8-16,1-1,379,277,30-47,5.9,102,29,3.5,6-63,2,1,1,33:03,Arizona,38,home,1,4,18,0,3,1,15,0,1,8,16,0,1,25,7-13,1-1,422,158,14-21,7.5,264,48,5.5,3-15,1,1,0,26:40,,,
207,332572229,Bethune-Cookman,34,away,1,4,16,0,3,0,69,0,3,4,19,4-12,1-1,349,38,6-11,3.5,311,52,6.0,6-60,1,0,1,34:15,Florida International,13,home,0,0,87,0,3,2,173,0,6,1,0,0,1,9,3-12,1-2,229,156,11-18,8.7,73,33,2.2,7-50,2,1,1,25:45,92,1,1
208,332570309,Nicholls,7,away,0,0,,,,1,81,0,5,1,18,7-17,0-2,305,164,15-40,4.1,141,33,4.3,5-35,5,3,2,30:37,Louisiana,70,home,3,8,,,,1,34,0,2,10,58,1,2,28,5-8,0-0,620,164,13-16,10.3,456,53,8.6,8-105,1,0,1,29:23,13,0,1
209,332552032,Troy,34,away,0,2,19,0,2,3,94,0,5,4,30,11-22,1-1,614,504,36-58,8.7,110,37,3.0,3-30,4,1,3,32:53,Arkansas State,41,home,1,5,26,0,3,1,55,0,3,5,19,0,3,26,9-17,0-0,539,311,21-35,8.9,228,43,5.3,9-70,0,0,0,26:28,,,
210,332570295,Old Dominion,76,home,3,4,0,0,1,6,149,0,4,16,31,6-11,1-1,733,487,28-38,12.8,246,40,6.2,11-85,0,0,0,26:02,Howard,19,away,0,2,,,,0,239,0,8,7,,,,24,9-15,0-1,465,259,23-32,8.1,206,53,3.9,4-26,5,3,2,33:31,0,0,2
211,332640120,West Virginia,0,away,2,0,0,0,2,0,119,0,6,,6,2-12,0-0,175,62,11-22,2.8,113,25,4.5,7-59,6,4,2,30:31,Maryland,37,home,4,2,-1,0,4,1,31,0,1,13,28,1,2,17,9-19,0-0,330,210,17-26,8.1,120,46,2.6,7-39,2,2,0,38:00,,,
212,332640005,Northwestern State,28,away,1,3,-2,0,2,1,43,0,2,4,21,8-20,0-1,344,194,23-45,4.3,150,39,3.8,6-60,2,1,1,34:14,UAB,52,home,1,3,92,1,4,3,34,0,2,10,0,0,1,21,4-11,1-2,454,212,13-27,7.9,242,34,7.1,5-44,2,1,1,25:46,0,0,1
213,332640183,Syracuse,52,home,1,3,19,0,5,4,15,0,1,10,25,7-13,1-1,405,206,19-26,7.9,199,44,4.5,7-38,0,0,0,27:42,Tulane,17,away,0,1,5,0,2,1,100,0,5,5,,,,18,4-14,2-3,330,209,23-40,5.2,121,28,4.3,7-75,2,1,1,32:18,17,0,1
214,332640098,Morgan State,17,away,1,0,,,,2,119,0,7,5,18,5-12,0-1,317,135,15-25,5.4,182,37,4.9,5-35,2,0,2,31:44,Western Kentucky,58,home,0,7,58,0,4,0,70,0,4,8,-3,0,2,28,5-10,4-4,588,213,17-24,8.9,375,44,8.5,4-26,3,1,2,42:49,36,0,2
215,332640275,Purdue,10,away,0,1,12,0,2,0,168,0,7,4,12,2-14,1-2,180,135,18-36,3.8,45,21,2.1,3-30,1,0,1,24:17,Wisconsin,41,home,0,5,25,0,3,0,53,0,2,11,10,0,1,22,5-13,1-2,546,158,12-21,7.5,388,48,8.1,1-10,1,0,1,34:50,27,0,1
216,332640213,Kent State,0,away,0,0,0,0,1,0,144,0,7,0,9,3-15,0-0,190,134,17-36,3.7,56,24,2.3,8-79,1,0,1,27:16,Penn State,34,home,0,3,4,0,2,1,15,0,1,10,2,0,1,27,7-18,2-3,463,176,13-36,4.9,287,53,5.4,3-28,1,0,1,32:44,-4,0,1
217,332640194,Florida A&M,0,away,0,0,,,,0,161,0,8,,2,1-11,0-0,80,30,10-16,1.9,50,23,2.2,8-50,2,1,1,22:58,Ohio State,76,home,1,5,86,0,4,6,,,,10,42,0,1,34,6-12,4-4,603,215,24-34,6.3,388,46,8.4,3-20,1,0,1,37:02,3,0,1
218,332640084,Missouri,45,away,0,3,,,,2,18,0,1,9,33,8-16,1-1,623,343,32-47,7.3,280,50,5.6,5-31,3,1,2,36:45,Indiana,28,home,1,2,,,,2,22,0,1,2,24,0,2,20,5-17,1-2,475,377,29-53,7.1,98,26,3.8,8-63,3,0,3,23:15,82,1,3
219,332640087,Notre Dame,17,home,0,1,2,0,1,1,67,0,3,5,14,6-17,0-1,220,142,14-34,4.2,78,32,2.4,8-86,0,0,0,29:22,Michigan State,13,away,0,0,6,0,1,1,24,0,2,7,,,,19,8-18,1-2,254,135,16-36,3.8,119,35,3.4,10-115,1,0,1,30:32,29,0,1
220,332640041,Connecticut,21,home,2,0,20,0,5,2,,,,3,12,1-11,0-1,206,159,16-32,5.0,47,25,1.9,6-70,1,0,1,24:13,Michigan,24,away,0,3,22,0,4,0,45,0,2,6,29,0,1,19,7-17,0-1,289,97,11-23,4.2,192,49,3.9,5-45,4,2,2,48:22,0,0,2
221,332640158,South Dakota State,20,away,2,2,1,0,1,0,41,0,2,8,25,3-11,0-1,465,238,19-29,8.2,227,38,6.0,4-45,3,1,2,30:49,Nebraska,59,home,1,5,9,0,1,2,68,0,3,11,48,1,2,34,7-10,1-1,645,310,21-26,11.9,335,51,6.6,4-33,2,2,0,29:01,,,
222,332642294,Western Michigan,3,away,2,0,1,0,1,0,131,0,7,3,9,1-14,1-1,209,135,16-38,3.6,74,20,3.7,2-16,4,1,3,23:49,Iowa,59,home,1,2,192,2,6,2,65,0,2,11,48,2,3,22,9-15,1-1,446,188,11-18,10.4,258,58,4.4,6-60,2,2,0,36:11,,,
223,332640077,Maine,21,away,1,1,12,0,1,2,80,0,4,3,23,9-16,0-1,379,272,29-47,5.8,107,30,3.6,3-20,3,1,2,33:10,Northwestern,35,home,1,2,6,0,1,1,72,0,3,5,68,2,2,20,7-14,1-2,373,122,10-17,7.2,251,49,5.1,5-45,2,1,1,26:50,7,0,1
224,332640135,San José State,24,away,0,0,1,0,1,3,96,0,6,6,16,1-9,2-4,486,439,22-35,12.5,47,17,2.8,9-98,3,1,2,18:58,Minnesota,43,home,1,6,13,0,2,0,21,0,2,7,16,0,2,25,7-13,2-2,424,71,5-12,5.9,353,67,5.3,3-40,0,0,0,41:02,,,
225,332640113,Vanderbilt,24,away,1,1,21,0,2,2,60,0,2,6,23,8-13,2-3,406,240,19-28,8.6,166,39,4.3,5-35,2,1,1,32:19,UMass,7,home,1,0,,,,1,36,0,2,1,0,0,1,17,8-16,1-1,248,149,23-33,4.5,99,31,3.2,4-20,1,1,0,27:41,,,
226,332640097,Florida International,0,away,0,0,0,0,1,0,47,0,3,,2,1-13,0-0,27,27,4-9,3.0,0,34,0.0,6-40,1,1,0,41:45,Louisville,72,home,1,4,48,0,8,5,93,1,1,12,,,,20,7-10,0-0,464,254,22-27,9.4,210,29,7.2,1-5,0,0,0,27:24,,,
227,332640193,Miami (OH),0,home,1,0,24,0,2,0,15,0,1,,4,0-11,0-3,87,80,7-16,5.0,7,29,0.2,4-34,2,0,2,22:56,Cincinnati,14,away,0,2,33,0,5,0,16,0,1,2,38,0,2,24,7-17,0-0,369,171,23-37,4.6,198,52,3.8,7-74,3,1,2,37:04,0,0,2
228,332640242,Rice,26,home,0,2,,,,1,40,0,2,2,25,5-15,0-1,463,289,22-37,7.8,174,45,3.9,3-25,2,1,1,34:56,Houston,31,away,1,1,34,0,4,3,22,0,1,7,6,0,1,21,6-16,1-1,494,329,18-36,9.1,165,37,4.5,3-30,1,0,1,25:04,1,0,1
229,332640245,Texas A&M,42,home,2,4,42,0,3,1,54,0,3,6,27,7-14,1-2,581,316,19-35,9.0,265,48,5.5,13-114,1,0,1,30:56,SMU,13,away,0,0,19,0,1,1,60,0,4,7,12,0,1,25,5-16,2-4,434,341,41-67,5.1,93,17,5.5,16-111,3,2,1,29:04,2,0,1
230,332640164,Arkansas,24,away,2,0,2,0,1,2,58,0,3,6,14,3-14,1-1,283,182,16-28,6.5,101,34,3.0,6-66,0,0,0,31:33,Rutgers,28,home,0,0,106,1,4,3,33,0,2,4,,,,24,6-17,2-2,400,346,22-43,8.0,54,36,1.5,3-25,3,2,1,28:27,26,1,1
231,332640235,Arkansas State,7,away,1,0,,,,1,82,0,3,1,17,4-15,0-2,255,181,22-39,4.6,74,31,2.4,5-50,1,0,1,23:59,Memphis,31,home,0,3,58,0,4,1,44,0,2,7,0,0,1,23,6-14,1-3,505,176,17-26,6.8,329,45,7.3,4-40,1,1,0,35:33,,,
232,332640026,UCLA,59,home,1,5,55,0,4,3,81,0,3,11,39,12-14,0-0,692,394,35-49,8.0,298,45,6.6,15-138,3,1,2,29:36,New Mexico State,13,away,1,1,,,,1,107,0,6,1,25,0,2,21,1-11,0-0,333,146,15-26,5.6,187,41,4.6,3-35,2,1,1,29:36,52,0,1
233,332640265,Washington State,42,home,1,2,59,0,4,4,45,0,1,6,21,5-9,2-2,417,346,31-43,8.0,71,15,4.7,6-44,4,2,2,21:44,Idaho,0,away,2,0,5,0,1,0,108,0,6,0,4,0,2,17,5-19,2-4,253,174,18-25,7.0,79,49,1.6,12-73,2,1,1,37:25,0,0,1
234,332640061,North Texas,21,away,1,0,20,1,3,1,173,1,5,3,13,4-16,1-2,245,238,26-41,5.8,7,25,0.3,4-25,1,0,1,27:28,Georgia,45,home,0,3,29,0,5,3,19,0,1,9,0,0,1,26,6-13,0-0,641,450,23-31,14.5,191,43,4.4,6-42,2,1,1,31:57,0,0,1
235,332640057,Tennessee,17,away,2,0,,,,1,57,0,3,5,12,5-13,0-1,220,154,14-34,4.5,66,23,2.9,3-25,6,2,4,20:23,Florida,31,home,2,3,5,0,3,1,74,0,3,7,61,0,4,20,10-18,0-1,382,167,11-20,8.4,215,56,3.8,6-44,3,2,1,39:37,62,1,1
236,332640333,Colorado State,6,away,0,0,0,0,1,0,116,0,6,6,13,4-15,0-1,279,228,24-38,6.0,51,26,2.0,4-35,1,1,0,31:10,Alabama,31,home,1,1,60,1,6,2,60,0,3,7,,,,16,2-10,1-1,338,272,21-27,10.1,66,21,3.1,2-15,1,0,1,28:50,0,0,1
237,332640344,Troy,7,away,0,0,,,,1,73,0,5,1,11,3-14,0-1,186,139,17-31,4.5,47,26,1.8,7-80,2,1,1,23:02,Mississippi State,62,home,1,5,5,0,2,2,21,0,2,14,70,1,1,30,8-12,0-0,551,316,17-27,11.7,235,44,5.3,3-30,0,0,0,36:03,,,
238,332640099,LSU,35,home,1,4,10,0,1,1,19,0,2,5,16,5-13,0-1,457,229,14-22,10.4,228,44,5.2,10-85,2,1,1,29:05,Auburn,21,away,1,3,5,0,7,0,14,0,1,3,0,0,1,21,6-17,1-5,437,224,17-33,6.8,213,52,4.1,5-44,3,1,2,30:42,0,0,2
239,332640195,Austin Peay,0,away,3,0,,,,0,84,0,5,0,13,5-17,1-1,298,143,13-26,5.5,155,38,4.1,9-69,0,0,0,36:33,Ohio,38,home,0,2,15,0,6,3,37,0,1,8,,,,22,8-13,0-0,494,243,16-23,10.6,251,46,5.5,8-58,3,3,0,36:58,,,
240,332642006,Louisiana,35,away,0,2,0,0,2,3,65,0,4,5,26,6-15,0-1,460,304,26-38,8.0,156,43,3.6,5-30,1,0,1,33:06,Akron,30,home,0,1,1,0,1,3,101,0,5,6,0,0,1,22,4-14,1-1,455,321,27-43,7.5,134,27,5.0,3-23,2,0,2,26:07,28,0,2
241,332642117,Central Michigan,17,home,1,1,0,0,1,1,0,0,1,5,23,3-9,1-1,370,214,14-24,8.9,156,41,3.8,1-5,4,2,2,32:06,Toledo,38,away,2,3,-1,0,1,1,56,0,3,8,14,0,2,23,9-12,0-0,418,166,16-23,7.2,252,43,5.9,1-15,1,1,0,27:54,,,
242,332642199,Eastern Michigan,20,home,1,2,,,,1,75,0,5,2,25,5-13,3-4,416,212,20-32,6.6,204,44,4.6,9-78,4,2,2,33:15,Ball State,51,away,2,5,,,,2,30,0,3,9,10,0,2,25,5-12,1-1,546,346,19-31,11.2,200,38,5.3,4-43,1,1,0,26:01,,,
243,332642459,Eastern Illinois,39,away,1,0,,,,6,114,0,7,3,27,7-16,2-4,577,450,34-49,9.2,127,34,3.7,14-126,2,0,2,28:03,Northern Illinois,43,home,0,4,-2,0,1,1,71,0,6,13,-2,0,2,31,6-13,2-2,602,235,21-30,7.8,367,52,7.1,14-103,3,1,2,31:33,0,0,2
244,332640052,Bethune-Cookman,6,away,1,1,6,0,1,0,104,0,7,0,18,9-18,0-0,242,60,8-17,3.5,182,56,3.3,8-59,1,0,1,35:59,Florida State,54,home,0,4,,,,2,86,0,3,10,68,1,1,26,2-6,0-0,492,226,13-25,9.0,266,36,7.4,3-25,1,1,0,24:01,,,
245,332620152,NC State,14,home,0,2,,,,0,81,0,5,2,18,3-16,4-5,378,213,20-37,5.8,165,36,4.6,9-57,2,1,1,32:20,Clemson,26,away,1,0,8,0,2,3,,,,8,0,0,1,22,10-19,1-2,415,244,24-37,6.6,171,40,4.3,6-45,0,0,0,27:11,,,
246,332640349,Army,11,home,1,0,,,,0,44,0,3,9,18,5-17,1-2,357,86,10-18,4.8,271,55,4.9,8-45,2,2,0,31:56,Wake Forest,25,away,2,2,21,0,2,1,24,0,1,5,,,,18,4-12,1-1,360,132,6-17,7.8,228,45,5.1,9-86,2,1,1,27:35,0,0,1
247,332640259,Marshall,21,away,0,1,37,0,3,2,47,0,2,3,22,9-20,0-1,361,228,19-41,5.6,133,46,2.9,11-66,3,1,2,26:34,Virginia Tech,29,home,1,2,43,1,5,1,66,0,3,3,0,0,2,23,2-16,3-4,382,181,18-34,5.3,201,53,3.8,4-45,2,0,2,33:04,0,0,2
248,332642390,Savannah State,7,away,0,1,,,,0,104,0,6,1,8,1-13,2-3,183,44,8-25,1.8,139,26,5.3,2-7,4,0,4,26:41,Miami,77,home,0,6,25,0,3,4,183,1,2,11,37,0,4,27,6-9,2-3,637,313,20-23,13.6,324,46,7.0,10-75,0,0,0,33:06,,,
249,332640059,North Carolina,20,away,1,1,3,0,1,2,115,0,4,2,17,4-10,0-0,319,218,14-29,7.5,101,24,4.2,8-57,1,0,1,18:50,Georgia Tech,28,home,0,3,0,0,1,1,95,0,3,4,7,0,1,27,9-16,1-1,428,104,7-12,8.7,324,71,4.6,5-40,1,1,0,40:07,,,
250,332640258,VMI,0,away,0,0,,,,0,113,0,6,,4,1-16,0-1,79,38,9-31,1.2,41,25,1.6,5-33,2,2,0,23:13,Virginia,49,home,2,5,75,0,8,2,32,0,1,7,,,,29,11-18,1-4,580,223,20-30,7.4,357,63,5.7,7-50,2,0,2,36:47,39,0,2
251,332640150,Pittsburgh,58,away,0,1,5,0,1,6,125,0,6,10,27,7-17,1-2,598,424,23-33,12.8,174,46,3.8,8-71,0,0,0,36:22,Duke,55,home,0,3,109,1,3,4,102,0,5,7,,,,23,5-11,0-1,532,319,22-33,9.7,213,36,5.9,3-23,4,0,4,23:38,56,1,4
252,332640189,Murray State,7,away,0,1,,,,0,52,0,3,1,17,4-14,1-1,312,146,24-34,4.3,166,32,5.2,8-57,1,1,0,24:25,Bowling Green,48,home,1,4,6,0,2,3,29,0,2,6,,,,32,8-10,0-0,660,378,28-32,11.8,282,42,6.7,7-72,1,0,1,35:35,14,0,1
253,332640251,Texas,31,home,3,3,31,0,3,1,72,0,3,7,24,9-18,2-3,452,225,19-34,6.6,227,47,4.8,8-74,0,0,0,28:19,Kansas State,21,away,0,3,40,0,1,0,96,0,4,3,,,,21,9-16,0-0,390,275,19-30,9.2,115,38,3.0,8-65,3,3,0,31:41,,,
254,332640239,Louisiana Monroe,7,away,0,0,,,,1,106,0,6,1,16,6-20,1-4,295,220,18-46,4.8,75,35,2.1,4-30,4,1,3,33:03,Baylor,70,home,1,3,0,0,1,5,,,,10,132,2,3,29,6-12,0-2,781,470,25-36,13.1,311,41,7.6,8-85,1,0,1,26:57,29,0,1
255,332642641,Texas State,7,away,0,1,3,0,1,0,21,0,1,1,11,5-16,0-3,240,133,15-31,4.3,107,37,2.9,5-20,3,2,1,32:43,Texas Tech,33,home,2,0,39,0,5,2,,,,15,0,0,1,23,11-21,0-2,552,434,33-63,6.9,118,33,3.6,8-65,3,0,3,27:17,26,0,3
256,332642305,Louisiana Tech,10,away,0,0,9,0,2,1,30,0,2,4,29,8-17,0-0,443,289,35-55,5.3,154,32,4.8,3-35,3,2,1,31:08,Kansas,13,home,2,0,,,,1,17,0,1,7,0,0,1,20,7-17,0-2,396,279,28-46,6.1,117,33,3.5,8-68,2,0,2,28:52,15,0,2
257,332640030,USC,17,home,0,1,0,0,1,1,49,0,2,5,17,3-13,1-1,282,164,13-26,6.3,118,39,3.0,8-58,1,1,0,32:01,Utah State,14,away,1,0,,,,2,38,0,2,2,,,,13,5-17,1-3,285,179,21-40,4.5,106,27,3.9,11-89,0,0,0,27:32,,,
258,332630278,Fresno State,41,home,1,1,-1,0,1,4,124,0,6,11,27,8-17,2-2,522,460,39-60,7.7,62,24,2.6,5-48,0,0,0,26:22,Boise State,40,away,0,4,,,,1,165,0,6,8,,,,32,11-20,1-4,561,361,33-47,7.7,200,53,3.8,4-40,2,1,1,32:20,4,0,1
259,332642005,Air Force,23,home,1,2,-8,0,1,1,72,0,4,5,24,6-14,1-3,473,127,12-20,6.3,346,57,6.1,7-61,1,1,0,31:22,Wyoming,56,away,1,4,,,,4,14,0,1,8,,,,34,10-14,1-1,622,373,35-41,9.1,249,44,5.7,10-91,1,1,0,28:26,,,
260,332640021,Oregon State,34,away,0,1,-23,0,2,3,75,0,4,4,22,7-13,0-1,377,367,38-55,6.7,10,20,0.5,13-99,2,2,0,27:41,San Diego State,30,home,2,1,4,0,1,2,101,0,4,12,,,,18,4-14,1-1,325,251,16-26,9.7,74,40,1.9,9-87,2,0,2,32:19,26,1,2
261,332642439,Western Illinois,7,away,0,0,14,0,3,1,84,0,5,1,19,5-16,1-4,338,141,13-33,4.3,197,41,4.8,6-40,2,0,2,31:00,UNLV,38,home,0,4,-1,0,1,1,16,0,1,8,20,0,2,23,6-15,2-2,424,140,14-22,6.4,284,49,5.8,0-0,0,0,0,29:03,,,
262,332642440,Hawai'i,9,away,1,0,23,0,2,1,61,0,3,3,20,9-19,0-3,376,243,24-45,5.4,133,36,3.7,10-75,6,2,4,32:13,Nevada,31,home,2,0,8,0,2,3,12,0,1,7,29,0,4,10,9-17,0-0,340,202,14-20,10.1,138,44,3.1,6-55,1,1,0,27:25,,,
263,332642638,UT San Antonio,32,away,0,3,0,0,1,1,50,0,3,6,19,6-13,0-0,385,204,18-24,8.5,181,35,5.2,6-29,0,0,0,33:53,UTEP,13,home,0,0,12,0,3,0,132,1,3,7,,,,13,6-15,0-2,218,119,17-31,3.8,99,29,3.4,4-50,0,0,0,26:07,,,
264,332640024,Arizona State,28,away,0,1,5,0,2,3,107,0,5,4,20,6-18,3-4,417,367,30-56,6.6,50,24,2.1,6-65,2,0,2,24:06,Stanford,42,home,0,3,27,0,2,2,91,0,4,10,25,0,2,19,7-15,0-0,391,151,11-17,8.9,240,49,4.9,7-57,1,0,1,35:08,8,0,1
265,332640264,Idaho State,0,away,1,0,,,,0,40,0,3,0,13,4-18,1-3,164,142,19-40,3.5,22,28,0.8,10-65,3,1,2,29:49,Washington,56,home,1,4,7,0,2,4,9,0,1,8,6,0,2,30,6-10,1-3,680,310,21-28,11.1,370,53,7.0,16-130,1,1,0,30:11,,,
266,332640252,Utah,20,away,0,0,6,0,2,2,39,0,2,8,16,1-14,0-0,402,273,24-35,7.8,129,33,3.9,8-65,0,0,0,31:44,BYU,13,home,0,1,84,0,4,0,108,0,5,7,,,,24,5-21,1-4,443,260,18-48,5.4,183,47,3.9,7-55,1,0,1,27:22,0,0,1
267,332642226,Florida Atlantic,35,home,0,2,8,0,2,3,96,0,5,5,28,13-20,2-3,503,321,31-50,6.4,182,45,4.0,4-25,5,3,2,32:14,Middle Tennessee,42,away,3,4,,,,2,80,0,2,6,0,0,2,21,8-15,1-1,446,150,13-24,6.3,296,45,6.6,1-7,2,0,2,27:49,28,0,2
268,332642247,Jacksonville State,32,away,1,4,10,0,1,0,60,0,3,8,22,8-16,0-0,433,311,17-32,9.7,122,44,2.8,5-55,3,2,1,26:05,Georgia State,26,home,2,0,27,1,4,2,97,0,3,8,,,,22,7-20,2-3,400,250,16-42,6.0,150,42,3.6,9-62,2,1,1,30:57,18,0,1
269,332640295,Old Dominion,59,home,3,5,,,,3,74,0,5,9,30,7-11,1-1,542,363,35-42,8.6,179,33,5.4,8-60,1,1,0,24:26,The Citadel,58,away,1,7,44,0,2,1,15,0,2,10,,,,28,7-10,3-3,566,113,5-9,12.6,453,59,7.7,5-48,3,3,0,35:03,,,
270,332710098,Western Kentucky,19,home,0,2,2,0,1,0,33,0,2,5,24,7-15,1-2,417,198,25-31,6.4,219,43,5.1,8-66,2,1,1,36:56,Navy,7,away,1,1,0,0,1,0,60,0,4,1,21,0,1,10,4-11,0-1,162,76,7-17,4.5,86,34,2.5,3-17,2,0,2,22:43,21,0,2
271,332710068,Boise State,60,home,1,5,116,0,4,3,40,0,2,12,30,11-16,0-0,545,316,23-27,11.7,229,52,4.4,5-50,1,1,0,31:18,Southern Mississippi,7,away,1,0,-3,0,1,1,87,0,5,1,,,,15,2-13,0-0,266,163,21-34,4.8,103,30,3.4,7-57,3,1,2,28:42,0,0,2
272,332710153,North Carolina,31,home,0,0,41,0,1,4,153,0,7,7,26,9-17,1-2,465,398,29-47,8.5,67,32,2.1,9-94,1,0,1,23:06,East Carolina,55,away,0,4,,,,3,92,0,4,13,7,0,1,36,8-16,3-4,603,376,32-47,8.0,227,54,4.2,3-34,1,0,1,35:49,0,0,1
273,332710238,Vanderbilt,52,home,0,5,-9,0,3,2,114,0,5,10,23,5-10,0-0,540,334,23-29,11.5,206,35,5.9,6-62,1,0,1,29:24,UAB,24,away,0,0,,,,2,50,0,4,10,17,0,1,17,4-15,0-1,362,206,19-36,5.7,156,29,5.4,6-42,2,0,2,30:31,3,0,2
274,332690202,Iowa State,38,away,3,3,39,0,2,2,46,0,2,8,25,8-18,2-2,434,255,26-42,6.1,179,44,4.1,3-25,1,0,1,35:37,Tulsa,21,home,0,1,1,0,1,2,86,0,4,3,5,0,1,22,3-12,3-4,374,288,26-49,5.9,86,28,3.1,1-10,4,3,1,24:15,9,0,1
275,332712433,Louisiana Monroe,14,home,0,0,110,1,5,1,,,,2,15,9-19,0-1,293,267,22-45,5.9,26,24,1.1,7-69,5,3,2,45:16,Tulane,31,away,3,2,1,0,2,1,17,0,1,7,23,0,2,17,5-16,0-0,318,65,7-20,3.3,253,53,4.8,9-95,1,0,1,36:24,0,0,1
276,332710194,Ohio State,31,home,0,0,6,0,1,4,87,0,4,7,21,6-15,1-2,390,198,17-25,7.9,192,43,4.5,6-43,0,0,0,30:05,Wisconsin,24,away,0,1,3,0,1,2,54,0,3,6,,,,20,3-12,1-2,399,295,20-34,8.7,104,27,3.9,8-54,1,0,1,29:31,15,0,1
277,332712509,Northern Illinois,55,away,1,1,12,0,1,4,163,1,4,13,22,4-11,1-1,402,225,19-26,8.7,177,36,4.9,5-45,1,1,0,27:45,Purdue,24,home,1,0,13,0,2,3,120,0,6,6,,,,29,6-18,2-4,524,371,24-55,6.7,153,30,5.1,7-58,5,1,4,32:01,113,1,4
278,332710356,Miami (OH),14,away,0,1,,,,1,41,0,2,2,14,2-11,1-2,250,95,7-15,6.3,155,41,3.8,4-30,0,0,0,28:37,Illinois,50,home,0,2,59,0,2,5,2,0,1,6,,,,36,10-14,1-1,601,312,23-33,9.5,289,43,6.7,4-30,2,0,2,31:23,27,0,2
279,332710135,Minnesota,7,home,0,0,,,,1,158,0,4,1,11,4-13,1-2,165,135,12-24,5.6,30,27,1.1,5-45,2,0,2,23:59,Iowa,23,away,0,1,14,0,2,1,40,0,2,11,1,0,2,22,8-14,0-0,464,218,15-25,8.7,246,45,5.5,1-10,1,0,1,36:01,0,0,1
280,332712116,South Carolina,28,away,1,4,0,0,1,0,31,0,1,4,23,10-18,1-2,490,265,16-34,7.8,225,46,4.9,7-58,4,3,1,30:42,UCF,25,home,3,1,48,0,2,2,53,0,3,5,14,0,1,20,6-11,0-0,427,358,25-37,9.7,69,25,2.8,6-46,4,1,3,28:56,40,0,3
281,332712636,UT San Antonio,28,home,0,2,,,,2,180,0,8,4,27,5-11,1-1,493,365,36-49,7.4,128,29,4.4,6-67,5,1,4,34:12,Houston,59,away,1,2,2,0,2,4,95,0,5,11,111,1,4,27,8-14,0-1,491,341,26-39,8.7,150,32,4.7,10-73,0,0,0,25:48,,,
282,332712628,TCU,48,home,1,2,80,0,4,2,100,1,3,12,16,2-12,1-1,335,228,15-26,8.8,107,36,3.0,5-50,2,2,0,42:59,SMU,17,away,2,0,10,0,2,2,109,0,5,5,,,,15,8-19,0-0,292,276,23-44,6.3,16,31,0.5,6-41,5,1,4,27:53,91,1,4
