,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,322432413,2012-08-30T23:00:00.000Z,Morehead State,Southern Virginia,,,False,regular,fcs,
1,322432117,2012-08-30T23:00:00.000Z,Central Michigan,Southeast Missouri State,,,False,regular,fbs,fcs
2,322430238,2012-08-30T23:00:00.000Z,Vanderbilt,South Carolina,1573.0,1743.0,True,regular,fbs,fbs
3,322432006,2012-08-30T23:00:00.000Z,Akron,UCF,997.0,1559.0,False,regular,fbs,fbs
4,322432050,2012-08-30T23:00:00.000Z,Ball State,Eastern Michigan,1299.0,1231.0,True,regular,fbs,fbs
5,322432097,2012-08-30T23:00:00.000Z,Campbell,Shorter,,,False,regular,fcs,
6,322432309,2012-08-30T23:00:00.000Z,Kent State,Towson,,,False,regular,fbs,fcs
7,322432230,2012-08-30T23:00:00.000Z,Fordham,Lock Haven,,,False,regular,fcs,
8,322432710,2012-08-30T23:00:00.000Z,Western Illinois,Butler,,,False,regular,fcs,fcs
9,322430254,2012-08-30T23:15:00.000Z,Utah,Northern Colorado,,,False,regular,fbs,fcs
10,322432393,2012-08-30T23:30:00.000Z,Middle Tennessee,McNeese,,,False,regular,fbs,fcs
11,322430242,2012-08-30T23:30:00.000Z,Rice,UCLA,1285.0,1412.0,False,regular,fbs,fbs
12,322432197,2012-08-30T23:30:00.000Z,Eastern Illinois,Southern Illinois,,,False,regular,fcs,fcs
13,322430041,2012-08-30T23:30:00.000Z,Connecticut,UMass,1504.0,1424.0,False,regular,fbs,fbs
14,322432247,2012-08-30T23:30:00.000Z,Georgia State,South Carolina State,,,False,regular,fcs,fcs
15,322430107,2012-08-30T23:30:00.000Z,Holy Cross,New Hampshire,,,False,regular,fcs,fcs
16,322432674,2012-08-31T00:00:00.000Z,Valparaiso,St. Joseph's (IN),,,False,regular,fcs,
17,322432181,2012-08-31T00:00:00.000Z,Drake,Grand View,,,False,regular,fcs,
18,322430328,2012-08-31T00:00:00.000Z,Utah State,Southern Utah,,,False,regular,fbs,fcs
19,322430166,2012-08-31T00:00:00.000Z,New Mexico State,Sacramento State,,,False,regular,fbs,fcs
20,322432635,2012-08-31T00:00:00.000Z,Tennessee Tech,Hampton,,,False,regular,fcs,fcs
21,322432717,2012-08-31T00:00:00.000Z,Western Carolina,Mars Hill,,,False,regular,fcs,
22,322430070,2012-08-31T01:00:00.000Z,Idaho,Eastern Washington,,,False,regular,fbs,fcs
23,322430252,2012-08-31T02:15:00.000Z,BYU,Washington State,1608.0,1409.0,False,regular,fbs,fbs
24,322430009,2012-08-31T02:30:00.000Z,Arizona State,Northern Arizona,,,False,regular,fbs,fcs
25,322432439,2012-08-31T03:00:00.000Z,UNLV,Minnesota,1166.0,1367.0,False,regular,fbs,fbs
26,322442617,2012-08-31T23:00:00.000Z,Stephen F. Austin,Southwestern Oklahoma,,,False,regular,fcs,
27,322440218,2012-08-31T23:00:00.000Z,Temple,Villanova,,,False,regular,fbs,fcs
28,322442633,2012-08-31T23:30:00.000Z,Tennessee,NC State,1518.0,1607.0,False,regular,fbs,fbs
29,322440127,2012-09-01T00:00:00.000Z,Michigan State,Boise State,1725.0,1875.0,False,regular,fbs,fbs
30,322442226,2012-09-01T00:00:00.000Z,Florida Atlantic,Wagner,,,False,regular,fbs,fcs
31,322440024,2012-09-01T02:00:00.000Z,Stanford,San José State,1868.0,1302.0,False,regular,fbs,fbs
32,322452426,2012-09-01T13:00:00.000Z,Navy,Notre Dame,1494.0,1715.0,False,regular,fbs,fbs
33,322450183,2012-09-01T16:00:00.000Z,Syracuse,Northwestern,1441.0,1511.0,False,regular,fbs,fbs
34,322450005,2012-09-01T16:00:00.000Z,UAB,Troy,1192.0,1285.0,False,regular,fbs,fbs
35,322450194,2012-09-01T16:00:00.000Z,Ohio State,Miami (OH),1669.0,1437.0,False,regular,fbs,fbs
36,322450061,2012-09-01T16:00:00.000Z,Georgia,Buffalo,1744.0,1259.0,False,regular,fbs,fbs
37,322450151,2012-09-01T16:00:00.000Z,East Carolina,Appalachian State,1369.0,1381.0,False,regular,fbs,fcs
38,322450277,2012-09-01T16:00:00.000Z,West Virginia,Marshall,1689.0,1388.0,False,regular,fbs,fbs
39,322450356,2012-09-01T16:00:00.000Z,Illinois,Western Michigan,1515.0,1517.0,False,regular,fbs,fbs
40,322450213,2012-09-01T16:00:00.000Z,Penn State,Ohio,1567.0,1476.0,False,regular,fbs,fbs
41,322452329,2012-09-01T16:30:00.000Z,Lehigh,Monmouth,,,False,regular,fcs,fcs
42,322450153,2012-09-01T16:30:00.000Z,North Carolina,Elon,,,False,regular,fbs,fcs
43,322452415,2012-09-01T17:00:00.000Z,Morgan State,Sacred Heart,,,False,regular,fcs,fcs
44,322452005,2012-09-01T18:00:00.000Z,Air Force,Idaho State,,,False,regular,fbs,fcs
45,322450006,2012-09-01T18:00:00.000Z,South Alabama,UT San Antonio,1457.0,1500.0,False,regular,fbs,fbs
46,322452287,2012-09-01T18:00:00.000Z,Illinois State,Dayton,,,False,regular,fcs,fcs
47,322452169,2012-09-01T18:00:00.000Z,Delaware State,VMI,,,False,regular,fcs,fcs
48,322452803,2012-09-01T19:00:00.000Z,Bryant,Marist,,,False,regular,fcs,fcs
49,322450120,2012-09-01T19:00:00.000Z,Maryland,William & Mary,,,False,regular,fbs,fcs
50,322450258,2012-09-01T19:00:00.000Z,Virginia,Richmond,,,False,regular,fbs,fcs
51,322450025,2012-09-01T19:00:00.000Z,California,Nevada,1546.0,1635.0,False,regular,fbs,fbs
