,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,252440257,2005-09-01T23:00:00.000Z,Richmond,UMass,,,True,regular,fcs,fcs
1,252442132,2005-09-01T23:00:00.000Z,Cincinnati,Eastern Michigan,1539.0,1201.0,False,regular,fbs,fbs
2,252442546,2005-09-01T23:00:00.000Z,Southeast Missouri State,Southern Illinois,,,False,regular,fcs,fcs
3,252440154,2005-09-01T23:00:00.000Z,Wake Forest,Vanderbilt,1457.0,1385.0,False,regular,fbs,fbs
4,252440119,2005-09-01T23:00:00.000Z,Towson,Morgan State,,,False,regular,fcs,fcs
5,252442717,2005-09-01T23:00:00.000Z,Western Carolina,Mars Hill,,,False,regular,fcs,
6,252440276,2005-09-01T23:00:00.000Z,Marshall,William & Mary,,,False,regular,fbs,fcs
7,252442534,2005-09-01T23:00:00.000Z,Sam Houston State,Bacone College,,,False,regular,fcs,
8,252442649,2005-09-01T23:00:00.000Z,Toledo,Western Illinois,,,False,regular,fbs,fcs
9,252440248,2005-09-01T23:00:00.000Z,Houston,Oregon,1361.0,1527.0,False,regular,fbs,fbs
10,252442754,2005-09-01T23:30:00.000Z,Youngstown State,Slippery Rock,,,False,regular,fcs,
11,252440098,2005-09-01T23:30:00.000Z,Western Kentucky,West Virginia Tech,,,False,regular,fcs,
12,252440041,2005-09-01T23:30:00.000Z,Connecticut,Buffalo,1597.0,1228.0,False,regular,fbs,fbs
13,252442579,2005-09-01T23:30:00.000Z,South Carolina,UCF,1501.0,1253.0,False,regular,fbs,fbs
14,252442460,2005-09-02T00:00:00.000Z,Northern Iowa,Drake,,,False,regular,fcs,fcs
15,252442617,2005-09-02T00:00:00.000Z,Stephen F. Austin,Henderson State,,,False,regular,fcs,
16,252440282,2005-09-02T00:00:00.000Z,Indiana State,Eastern Illinois,,,False,regular,fcs,fcs
17,252442449,2005-09-02T00:00:00.000Z,North Dakota State,Arkansas-Monticello,,,False,regular,fcs,
18,252440055,2005-09-02T00:00:00.000Z,Jacksonville State,Furman,,,False,regular,fcs,fcs
19,252442433,2005-09-02T00:00:00.000Z,Louisiana Monroe,Northwestern State,,,False,regular,fbs,fcs
20,252440304,2005-09-02T00:35:00.000Z,Idaho State,Southern Utah,,,False,regular,fcs,fcs
21,252442464,2005-09-02T01:00:00.000Z,Northern Arizona,Adams State,,,False,regular,fcs,
22,252440009,2005-09-02T02:00:00.000Z,Arizona State,Temple,1611.0,1340.0,False,regular,fbs,fbs
23,252440265,2005-09-02T02:00:00.000Z,Washington State,Idaho,1547.0,1149.0,False,regular,fbs,fbs
24,252440202,2005-09-02T02:15:00.000Z,Tulsa,Minnesota,1326.0,1628.0,False,regular,fbs,fbs
25,252452117,2005-09-02T23:30:00.000Z,Central Michigan,Indiana,1190.0,1374.0,False,regular,fbs,fbs
26,252450254,2005-09-03T00:00:00.000Z,Utah,Arizona,1827.0,1365.0,True,regular,fbs,fbs
27,252460127,2005-09-03T16:00:00.000Z,Michigan State,Kent State,1623.0,1530.0,False,regular,fbs,fbs
28,252462519,2005-09-03T16:00:00.000Z,Rhodes,Fordham,,,False,regular,,fcs
29,252460077,2005-09-03T16:00:00.000Z,Northwestern,Ohio,1455.0,1339.0,False,regular,fbs,fbs
30,252460356,2005-09-03T16:00:00.000Z,Illinois,Rutgers,1397.0,1389.0,False,regular,fbs,fbs
31,252460194,2005-09-03T16:00:00.000Z,Ohio State,Miami (OH),1719.0,1597.0,False,regular,fbs,fbs
32,252460201,2005-09-03T16:00:00.000Z,Oklahoma,TCU,1855.0,1502.0,False,regular,fbs,fbs
33,252462294,2005-09-03T16:00:00.000Z,Iowa,Ball State,1706.0,1231.0,False,regular,fbs,fbs
34,252460275,2005-09-03T16:00:00.000Z,Wisconsin,Bowling Green,1599.0,1722.0,False,regular,fbs,fbs
35,252460227,2005-09-03T16:00:00.000Z,Rhode Island,Fordham,,,False,regular,fcs,fcs
