,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,400548974,2014-08-23T19:30:00.000Z,Eastern Washington,Sam Houston State,,,False,regular,fcs,fcs
1,400548403,2014-08-27T23:00:00.000Z,Georgia State,Abilene Christian,,,False,regular,fbs,fcs
2,400548402,2014-08-28T22:00:00.000Z,South Carolina,Texas A&M,1863.0,1765.0,True,regular,fbs,fbs
3,400557454,2014-08-28T23:00:00.000Z,Northwestern State,Missouri State,,,False,regular,fcs,fcs
4,400558005,2014-08-28T23:00:00.000Z,Stony Brook,Bryant,,,False,regular,fcs,fcs
5,400558474,2014-08-28T23:00:00.000Z,Robert Morris,Eastern Kentucky,,,False,regular,fcs,fcs
6,400557394,2014-08-28T23:00:00.000Z,Charleston Southern,Point University,,,False,regular,fcs,
7,400558134,2014-08-28T23:00:00.000Z,Mercer,Reinhardt,,,False,regular,fcs,
8,400558114,2014-08-28T23:00:00.000Z,Campbell,Charlotte,,,False,regular,fcs,fcs
9,400547829,2014-08-28T23:00:00.000Z,Louisiana Monroe,Wake Forest,1304.0,1377.0,False,regular,fbs,fbs
10,400547960,2014-08-28T23:00:00.000Z,Minnesota,Eastern Illinois,,,False,regular,fbs,fcs
11,400548090,2014-08-28T23:00:00.000Z,Akron,Howard,,,False,regular,fbs,fcs
12,400548091,2014-08-28T23:00:00.000Z,Northern Illinois,Presbyterian College,,,False,regular,fbs,fcs
13,400548092,2014-08-28T23:00:00.000Z,Central Michigan,Chattanooga,,,False,regular,fbs,fcs
14,400559171,2014-08-28T23:30:00.000Z,Southeast Missouri State,Missouri Baptist,,,False,regular,fcs,
15,400548256,2014-08-28T23:30:00.000Z,Utah,Idaho State,,,False,regular,fbs,fcs
16,400557455,2014-08-28T23:32:00.000Z,Western Illinois,Valparaiso,,,False,regular,fcs,fcs
17,400547647,2014-08-29T00:00:00.000Z,Tulsa,Tulane,1345.0,1374.0,True,regular,fbs,fbs
18,400561376,2014-08-29T00:00:00.000Z,Tennessee Tech,Kentucky Christian,,,False,regular,fcs,
19,400559170,2014-08-29T00:00:00.000Z,Murray State,Union College,,,False,regular,fcs,
20,400548404,2014-08-29T00:00:00.000Z,New Mexico State,Cal Poly,,,False,regular,fbs,fcs
21,400548169,2014-08-29T00:00:00.000Z,Ole Miss,Boise State,1625.0,1653.0,False,regular,fbs,fbs
22,400577465,2014-08-29T00:00:00.000Z,Southern Illinois,Taylor,,,False,regular,fcs,
23,400547993,2014-08-29T02:00:00.000Z,Washington State,Rutgers,1450.0,1429.0,False,regular,fbs,fbs
24,400553383,2014-08-29T02:00:00.000Z,San José State,North Dakota,,,False,regular,fbs,fcs
25,400548255,2014-08-29T02:30:00.000Z,Arizona State,Weber State,,,False,regular,fbs,fcs
26,400547640,2014-08-29T02:50:00.000Z,Vanderbilt,Temple,1599.0,1455.0,False,regular,fbs,fbs
27,400547641,2014-08-29T23:00:00.000Z,Connecticut,BYU,1428.0,1655.0,False,regular,fbs,fbs
28,400547815,2014-08-29T23:30:00.000Z,Syracuse,Villanova,,,False,regular,fbs,fcs
29,400547952,2014-08-29T23:30:00.000Z,Michigan State,Jacksonville State,,,False,regular,fbs,fcs
30,400548003,2014-08-29T23:30:00.000Z,Western Kentucky,Bowling Green,1469.0,1695.0,False,regular,fbs,fbs
31,400548171,2014-08-30T01:00:00.000Z,Colorado,Colorado State,1239.0,1559.0,False,regular,fbs,fbs
32,400547644,2014-08-30T01:00:00.000Z,Houston,UT San Antonio,1612.0,1451.0,False,regular,fbs,fbs
33,400548177,2014-08-30T02:30:00.000Z,Arizona,UNLV,1601.0,1374.0,False,regular,fbs,fbs
34,400547642,2014-08-30T12:30:00.000Z,UCF,Penn State,1721.0,1577.0,False,regular,fbs,fbs
35,400547840,2014-08-30T16:00:00.000Z,Iowa State,North Dakota State,,,False,regular,fbs,fcs
36,400547916,2014-08-30T16:00:00.000Z,Indiana,Indiana State,,,False,regular,fbs,fcs
37,400548400,2014-08-30T16:00:00.000Z,Kentucky,UT Martin,,,False,regular,fbs,fcs
38,400547982,2014-08-30T16:00:00.000Z,Navy,Ohio State,1525.0,1831.0,False,regular,fbs,fbs
39,400547943,2014-08-30T16:00:00.000Z,Michigan,Appalachian State,1668.0,1383.0,False,regular,fbs,fbs
40,400558476,2014-08-30T16:00:00.000Z,Georgetown,Wagner,,,False,regular,fcs,fcs
41,400547820,2014-08-30T16:00:00.000Z,Virginia,UCLA,1298.0,1748.0,False,regular,fbs,fbs
42,400547988,2014-08-30T16:00:00.000Z,Purdue,Western Michigan,1249.0,1235.0,False,regular,fbs,fbs
43,400547928,2014-08-30T16:00:00.000Z,Iowa,Northern Iowa,,,False,regular,fbs,fcs
44,400548010,2014-08-30T16:00:00.000Z,UAB,Troy,1081.0,1339.0,False,regular,fbs,fbs
