,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,401282714,2021-08-28T17:20:00.000Z,Illinois,Nebraska,1392.0,1503.0,True,regular,fbs,fbs
1,401286187,2021-08-28T18:00:00.000Z,Fresno State,Connecticut,1465.0,1223.0,False,regular,fbs,fbs
2,401329133,2021-08-28T19:00:00.000Z,Central State,Kentucky State,,,True,regular,ii,ii
3,401309833,2021-08-28T19:30:00.000Z,UCLA,Hawai'i,1517.0,1466.0,False,regular,fbs,fbs
4,401328337,2021-08-28T22:00:00.000Z,Indiana State,Eastern Illinois,,,False,regular,fcs,fcs
5,401327539,2021-08-28T23:00:00.000Z,North Carolina Central,Alcorn State,,,False,regular,fcs,fcs
6,401282049,2021-08-29T01:30:00.000Z,New Mexico State,UTEP,1261.0,1222.0,False,regular,fbs,fbs
7,401310693,2021-08-29T02:00:00.000Z,San José State,Southern Utah,,,False,regular,fbs,fcs
8,401282050,2021-09-01T23:30:00.000Z,Jacksonville State,UAB,,,False,regular,fcs,fbs
9,401328989,2021-09-02T22:00:00.000Z,Wayne State (MI),Slippery Rock,,,False,regular,ii,ii
10,401328204,2021-09-02T22:00:00.000Z,Stony Brook,New Hampshire,,,True,regular,fcs,fcs
11,401328215,2021-09-02T22:00:00.000Z,Wingate,Shaw,,,False,regular,ii,ii
12,401328466,2021-09-02T23:00:00.000Z,Ouachita Baptist,Oklahoma Baptist,,,True,regular,ii,ii
13,401328605,2021-09-02T23:00:00.000Z,Lindenwood,Angelo State,,,False,regular,ii,ii
14,401328973,2021-09-02T23:00:00.000Z,Northwood (MI),Gannon,,,False,regular,ii,ii
15,401329015,2021-09-02T23:00:00.000Z,Delta State,Bethel (TN),,,False,regular,ii,
16,401329020,2021-09-02T23:00:00.000Z,Mississippi College,Albany State (GA),,,False,regular,ii,ii
17,401329056,2021-09-02T23:00:00.000Z,Carson-Newman,West Georgia,,,False,regular,ii,ii
18,401329270,2021-09-02T23:00:00.000Z,Seton Hill College,Wheeling Jesuit,,,False,regular,ii,ii
19,401337471,2021-09-02T23:00:00.000Z,West Liberty,Walsh,,,False,regular,ii,ii
20,401334787,2021-09-02T23:00:00.000Z,Fairmont State,California (PA),,,False,regular,ii,ii
21,401334786,2021-09-02T23:00:00.000Z,Wayne State (NE),University of Mary,,,True,regular,ii,ii
22,401334756,2021-09-02T23:00:00.000Z,Kentucky Wesleyan,Frostburg State,,,False,regular,ii,ii
23,401329689,2021-09-02T23:00:00.000Z,Upper Iowa,Minnesota-Duluth,,,True,regular,ii,ii
24,401329651,2021-09-02T23:00:00.000Z,Mars Hill,Chowan,,,False,regular,ii,ii
25,401329503,2021-09-02T23:00:00.000Z,Sioux Falls,Bemidji State,,,True,regular,ii,ii
26,401328175,2021-09-02T23:00:00.000Z,Maine,Delaware,,,True,regular,fcs,fcs
27,401329357,2021-09-02T23:00:00.000Z,Ohio Dominican,Shepherd,,,False,regular,ii,ii
28,401332315,2021-09-02T23:00:00.000Z,Drake,WV Wesleyan,,,False,regular,fcs,ii
29,401328545,2021-09-02T23:00:00.000Z,Coastal Carolina,The Citadel,,,False,regular,fbs,fcs
30,401309540,2021-09-02T23:00:00.000Z,Ball State,Western Illinois,,,False,regular,fbs,fcs
31,401329491,2021-09-02T23:00:00.000Z,Minnesota State,Northern State,,,True,regular,ii,ii
32,401328388,2021-09-02T23:00:00.000Z,Youngstown State,Incarnate Word,,,False,regular,fcs,fcs
33,401329425,2021-09-02T23:00:00.000Z,Millersville,American International,,,False,regular,ii,ii
34,401329443,2021-09-02T23:00:00.000Z,Lincoln (MO),Washburn,,,True,regular,ii,ii
35,401309542,2021-09-02T23:00:00.000Z,Buffalo,Wagner,,,False,regular,fbs,fcs
36,401300995,2021-09-02T23:00:00.000Z,UCF,Boise State,1648.0,1602.0,False,regular,fbs,fbs
