,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,401643858,2024-08-24T04:00:00.000Z,Hawai'i,Delaware State,,,False,regular,fbs,fcs
1,401643696,2024-08-24T04:00:00.000Z,Nevada,SMU,,,False,regular,fbs,fbs
2,401643697,2024-08-24T04:00:00.000Z,New Mexico,Montana State,,,False,regular,fbs,fcs
3,401635525,2024-08-24T16:00:00.000Z,Georgia Tech,Florida State,,,True,regular,fbs,fbs
4,401643698,2024-08-29T04:00:00.000Z,San José State,Sacramento State,,,False,regular,fbs,fcs
5,401645316,2024-08-29T04:00:00.000Z,UAB,Alcorn State,,,False,regular,fbs,fcs
6,401644730,2024-08-29T04:00:00.000Z,Central Michigan,Central Connecticut,,,False,regular,fbs,fcs
7,401644729,2024-08-29T04:00:00.000Z,Bowling Green,Fordham,,,False,regular,fbs,fcs
8,401644728,2024-08-29T04:00:00.000Z,Toledo,Duquesne,,,False,regular,fbs,fcs
9,401636606,2024-08-29T04:00:00.000Z,Kansas,Lindenwood,,,False,regular,fbs,fcs
10,401636607,2024-08-29T04:00:00.000Z,Utah,Southern Utah,,,False,regular,fbs,fcs
11,401628448,2024-08-29T04:00:00.000Z,Minnesota,North Carolina,,,False,regular,fbs,fbs
12,401628581,2024-08-29T04:00:00.000Z,Wake Forest,North Carolina A&T,,,False,regular,fbs,fcs
13,401628582,2024-08-29T04:00:00.000Z,UCF,New Hampshire,,,False,regular,fbs,fcs
14,401634299,2024-08-29T04:00:00.000Z,NC State,Western Carolina,,,False,regular,fbs,fcs
15,401654845,2024-08-29T04:00:00.000Z,Illinois,Eastern Illinois,,,False,regular,fbs,fcs
16,401645318,2024-08-29T04:00:00.000Z,Tulsa,Northwestern State,,,False,regular,fbs,fcs
17,401645317,2024-08-29T04:00:00.000Z,Tulane,Southeastern Louisiana,,,False,regular,fbs,fcs
18,401644727,2024-08-29T22:00:00.000Z,Buffalo,Lafayette,,,False,regular,fbs,fcs
19,401628320,2024-08-29T22:30:00.000Z,Arkansas,Arkansas-Pine Bluff,,,False,regular,fbs,fcs
20,401628327,2024-08-30T00:00:00.000Z,Missouri,Murray State,,,False,regular,fbs,fcs
21,401634206,2024-08-30T00:00:00.000Z,Colorado,North Dakota State,,,False,regular,fbs,fcs
22,401636387,2024-08-30T00:00:00.000Z,Louisiana Monroe,Jackson State,,,False,regular,fbs,fcs
23,401628584,2024-08-30T04:00:00.000Z,Duke,Elon,,,False,regular,fbs,fcs
24,401645319,2024-08-30T22:00:00.000Z,Army,Lehigh,,,False,regular,fbs,fcs
25,401628328,2024-08-30T23:00:00.000Z,Oklahoma,Temple,,,False,regular,fbs,fbs
26,401634300,2024-08-31T02:30:00.000Z,Stanford,TCU,,,False,regular,fbs,fbs
27,401636608,2024-08-31T04:00:00.000Z,Arizona,New Mexico,,,False,regular,fbs,fbs
28,401636380,2024-08-31T04:00:00.000Z,Louisiana,Grambling,,,False,regular,fbs,fcs
29,401636363,2024-08-31T04:00:00.000Z,South Florida,Bethune-Cookman,,,False,regular,fbs,fcs
30,401634305,2024-08-31T04:00:00.000Z,Pittsburgh,Kent State,,,False,regular,fbs,fbs
31,401634304,2024-08-31T04:00:00.000Z,Syracuse,Ohio,,,False,regular,fbs,fbs
32,401634303,2024-08-31T04:00:00.000Z,SMU,Houston Christian,,,False,regular,fbs,fcs
33,401634302,2024-08-31T04:00:00.000Z,Georgia Tech,Georgia State,,,False,regular,fbs,fbs
34,401634301,2024-08-31T04:00:00.000Z,California,UC Davis,,,False,regular,fbs,fcs
35,401634240,2024-08-31T04:00:00.000Z,BYU,Southern Illinois,,,False,regular,fbs,fcs
36,401634212,2024-08-31T04:00:00.000Z,Oklahoma State,South Dakota State,,,False,regular,fbs,fcs
37,401634197,2024-08-31T04:00:00.000Z,Iowa State,North Dakota,,,False,regular,fbs,fcs
38,401634169,2024-08-31T04:00:00.000Z,Purdue,Indiana State,,,False,regular,fbs,fcs
39,401634133,2024-08-31T04:00:00.000Z,Appalachian State,East Tennessee State,,,False,regular,fbs,fcs
40,401632062,2024-08-31T04:00:00.000Z,Louisville,Austin Peay,,,False,regular,fbs,fcs
41,401629039,2024-08-31T04:00:00.000Z,UMass,Eastern Michigan,,,False,regular,fbs,fbs
42,401628591,2024-08-31T04:00:00.000Z,Cincinnati,Towson,,,False,regular,fbs,fcs
43,401628590,2024-08-31T04:00:00.000Z,Marshall,Stony Brook,,,False,regular,fbs,fcs
44,401628589,2024-08-31T04:00:00.000Z,Virginia,Richmond,,,False,regular,fbs,fcs
45,401628586,2024-08-31T04:00:00.000Z,Liberty,Campbell,,,False,regular,fbs,fcs
46,401628461,2024-08-31T04:00:00.000Z,Wisconsin,Western Michigan,,,False,regular,fbs,fbs
47,401628460,2024-08-31T04:00:00.000Z,Washington,Weber State,,,False,regular,fbs,fcs
48,401628459,2024-08-31T04:00:00.000Z,Hawai'i,UCLA,,,False,regular,fbs,fbs
49,401628458,2024-08-31T04:00:00.000Z,Rutgers,Howard,,,False,regular,fbs,fcs
50,401628457,2024-08-31T04:00:00.000Z,West Virginia,Penn State,,,False,regular,fbs,fbs
51,401628456,2024-08-31T04:00:00.000Z,Oregon,Idaho,,,False,regular,fbs,fcs
52,401628455,2024-08-31T04:00:00.000Z,Ohio State,Akron,,,False,regular,fbs,fbs
