,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,282412717,2008-08-28T23:00:00.000Z,Western Carolina,Shorter,,,False,regular,fcs,
1,282412534,2008-08-28T23:00:00.000Z,Sam Houston State,East Central,,,False,regular,fcs,
2,282412546,2008-08-28T23:00:00.000Z,Southeast Missouri State,Southwest Baptist,,,False,regular,fcs,
3,282412084,2008-08-28T23:00:00.000Z,Buffalo,UTEP,1344.0,1333.0,False,regular,fbs,fbs
4,282412199,2008-08-28T23:00:00.000Z,Eastern Michigan,Indiana State,,,False,regular,fbs,fcs
5,282412181,2008-08-28T23:00:00.000Z,Drake,Upper Iowa,,,False,regular,fcs,
6,282412117,2008-08-28T23:00:00.000Z,Central Michigan,Eastern Illinois,,,False,regular,fbs,fcs
7,282412050,2008-08-28T23:00:00.000Z,Ball State,Northeastern,,,False,regular,fbs,fcs
8,282410041,2008-08-28T23:30:00.000Z,Connecticut,Hofstra,,,False,regular,fbs,fcs
9,282412390,2008-08-28T23:30:00.000Z,Miami,Charleston Southern,,,False,regular,fbs,fcs
10,282410193,2008-08-28T23:30:00.000Z,Miami (OH),Vanderbilt,1332.0,1473.0,False,regular,fbs,fbs
11,282412393,2008-08-28T23:30:00.000Z,Middle Tennessee,Troy,1355.0,1550.0,True,regular,fbs,fbs
12,282412132,2008-08-28T23:30:00.000Z,Cincinnati,Eastern Kentucky,,,False,regular,fbs,fcs
13,282410059,2008-08-28T23:30:00.000Z,Georgia Tech,Jacksonville State,,,False,regular,fbs,fcs
14,282412110,2008-08-29T00:00:00.000Z,Central Arkansas,Henderson State,,,False,regular,fcs,
15,282410155,2008-08-29T00:00:00.000Z,North Dakota,Texas A&M-Kingsville,,,False,regular,fcs,
16,282412535,2008-08-29T00:00:00.000Z,Samford,West Georgia,,,False,regular,fcs,
17,282410093,2008-08-29T00:00:00.000Z,Murray State,Lambuth,,,False,regular,fcs,
18,282412449,2008-08-29T00:00:00.000Z,North Dakota State,Austin Peay,,,False,regular,fcs,fcs
19,282412579,2008-08-29T00:00:00.000Z,South Carolina,NC State,1597.0,1389.0,False,regular,fbs,fbs
20,282410066,2008-08-29T00:00:00.000Z,Iowa State,South Dakota State,,,False,regular,fbs,fcs
21,282412635,2008-08-29T00:00:00.000Z,Tennessee Tech,Gardner-Webb,,,False,regular,fcs,fcs
22,282410239,2008-08-29T00:10:00.000Z,Baylor,Wake Forest,1281.0,1623.0,False,regular,fbs,fbs
23,282410024,2008-08-29T01:00:00.000Z,Stanford,Oregon State,1383.0,1612.0,True,regular,fbs,fbs
24,282412692,2008-08-29T01:05:00.000Z,Weber State,Montana-Western,,,False,regular,fcs,
25,282420349,2008-08-29T23:00:00.000Z,Army,Temple,1243.0,1223.0,False,regular,fbs,fbs
26,282420242,2008-08-30T00:00:00.000Z,Rice,SMU,1302.0,1305.0,True,regular,fbs,fbs
27,282420301,2008-08-30T02:00:00.000Z,San Diego,Marist,,,False,regular,fcs,fcs
28,282430099,2008-08-30T15:00:00.000Z,LSU,Appalachian State,1860.0,1454.0,False,regular,fbs,fcs
29,400361387,2008-08-30T15:00:00.000Z,LSU,Appalachian State,,,False,regular,fbs,fcs
30,282430084,2008-08-30T16:00:00.000Z,Indiana,Western Kentucky,1480.0,1344.0,False,regular,fbs,fbs
31,282430077,2008-08-30T16:00:00.000Z,Northwestern,Syracuse,1403.0,1303.0,False,regular,fbs,fbs
32,282430221,2008-08-30T16:00:00.000Z,Pittsburgh,Bowling Green,1539.0,1340.0,False,regular,fbs,fbs
33,282430213,2008-08-30T16:00:00.000Z,Penn State,Coastal Carolina,1719.0,1500.0,False,regular,fbs,fcs
34,282430151,2008-08-30T16:00:00.000Z,East Carolina,Virginia Tech,1474.0,1771.0,False,regular,fbs,fbs
35,282430275,2008-08-30T16:00:00.000Z,Wisconsin,Akron,1697.0,1306.0,False,regular,fbs,fbs
36,282430194,2008-08-30T16:00:00.000Z,Ohio State,Youngstown State,,,False,regular,fbs,fcs
37,282432294,2008-08-30T16:05:00.000Z,Iowa,Maine,,,False,regular,fbs,fcs
38,282430061,2008-08-30T16:30:00.000Z,Georgia,Georgia Southern,1775.0,1484.0,False,regular,fbs,fcs
39,282430057,2008-08-30T16:30:00.000Z,Florida,Hawai'i,1823.0,1635.0,False,regular,fbs,fbs
40,282432519,2008-08-30T17:00:00.000Z,Rhodes,Monmouth,,,False,regular,,fcs
41,282432097,2008-08-30T17:00:00.000Z,Campbell,Birmingham-Southern,,,False,regular,fcs,
42,282430227,2008-08-30T17:00:00.000Z,Rhode Island,Monmouth,,,False,regular,fcs,fcs
43,282432005,2008-08-30T18:00:00.000Z,Air Force,Southern Utah,,,False,regular,fbs,fcs
44,282432751,2008-08-30T18:00:00.000Z,Wyoming,Ohio,1361.0,1372.0,False,regular,fbs,fbs
45,282430147,2008-08-30T19:05:00.000Z,Montana State,Adams State,,,False,regular,fcs,
46,282430277,2008-08-30T19:30:00.000Z,West Virginia,Villanova,,,False,regular,fbs,fcs
47,282432426,2008-08-30T19:30:00.000Z,Navy,Towson,,,False,regular,fbs,fcs
48,282430258,2008-08-30T19:30:00.000Z,Virginia,USC,1637.0,1858.0,False,regular,fbs,fbs
49,282430265,2008-08-30T19:30:00.000Z,Washington State,Oklahoma State,1430.0,1618.0,False,regular,fbs,fbs
50,282430130,2008-08-30T19:30:00.000Z,Michigan,Utah,1693.0,1673.0,True,regular,fbs,fbs
51,282430120,2008-08-30T19:45:00.000Z,Maryland,Delaware,,,False,regular,fbs,fcs
52,282430005,2008-08-30T20:00:00.000Z,UAB,Tulsa,1211.0,1647.0,True,regular,fbs,fbs
53,282432502,2008-08-30T20:05:00.000Z,Portland State,Western Oregon,,,False,regular,fcs,
54,282430276,2008-08-30T20:30:00.000Z,Marshall,Illinois State,,,False,regular,fbs,fcs
55,282432115,2008-08-30T21:00:00.000Z,Central Connecticut,Bryant,,,False,regular,fcs,fcs
56,282430167,2008-08-30T22:00:00.000Z,New Mexico,TCU,1514.0,1661.0,True,regular,fbs,fbs
57,282430252,2008-08-30T22:00:00.000Z,BYU,Northern Iowa,,,False,regular,fbs,fcs
58,282432016,2008-08-30T22:00:00.000Z,Alcorn State,Southeastern Louisiana,,,False,regular,fcs,fcs
59,282430113,2008-08-30T22:00:00.000Z,UMass,Albany,,,False,regular,fcs,fcs
60,282432400,2008-08-30T22:00:00.000Z,Mississippi Valley State,Texas College,,,False,regular,fcs,
61,282432448,2008-08-30T22:00:00.000Z,North Carolina A&T,Johnson C Smith,,,False,regular,fcs,
62,282432529,2008-08-30T22:00:00.000Z,Sacred Heart,Assumption,,,False,regular,fcs,
63,282430050,2008-08-30T22:00:00.000Z,Florida A&M,Alabama State,,,False,regular,fcs,fcs
64,282432450,2008-08-30T22:00:00.000Z,Norfolk State,Virginia State,,,False,regular,fcs,
65,282430153,2008-08-30T22:00:00.000Z,North Carolina,McNeese,,,False,regular,fbs,fcs
66,282432619,2008-08-30T22:00:00.000Z,Stony Brook,Colgate,,,False,regular,fcs,fcs
