,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,400869090,2016-08-27T02:00:00.000Z,California,Hawai'i,1571.0,1133.0,False,regular,fbs,fbs
1,400873307,2016-08-27T23:30:00.000Z,North Dakota State,Charleston Southern,,,False,regular,fcs,fcs
2,400874861,2016-09-01T22:00:00.000Z,Wagner,St. Anselm,,,False,regular,fcs,ii
3,400871414,2016-09-01T23:00:00.000Z,Chattanooga,Shorter,,,False,regular,fcs,ii
4,400869341,2016-09-01T23:00:00.000Z,Louisville,Charlotte,1614.0,1134.0,False,regular,fbs,fbs
5,400872827,2016-09-01T23:00:00.000Z,Robert Morris,Alderson-Broaddus,,,False,regular,fcs,ii
6,400872860,2016-09-01T23:00:00.000Z,Jacksonville State,North Alabama,,,False,regular,fcs,ii
7,400871448,2016-09-01T23:00:00.000Z,Tennessee Tech,Wofford,,,False,regular,fcs,fcs
8,400869502,2016-09-01T23:00:00.000Z,Cincinnati,UT Martin,,,False,regular,fbs,fcs
9,400871391,2016-09-01T23:00:00.000Z,Samford,Mars Hill,,,False,regular,fcs,ii
10,400869257,2016-09-01T23:00:00.000Z,Central Michigan,Presbyterian College,,,False,regular,fbs,fcs
11,400869503,2016-09-01T23:00:00.000Z,Connecticut,Maine,,,False,regular,fbs,fcs
12,400872706,2016-09-01T23:00:00.000Z,Delaware,Delaware State,,,False,regular,fcs,fcs
13,400872479,2016-09-01T23:00:00.000Z,Central Arkansas,Houston Christian,,,True,regular,fcs,fcs
14,400871402,2016-09-01T23:00:00.000Z,Mercer,The Citadel,,,True,regular,fcs,fcs
15,400869731,2016-09-01T23:00:00.000Z,Stony Brook,North Dakota,,,False,regular,fcs,fcs
16,400871388,2016-09-01T23:00:00.000Z,Eastern Illinois,Western Illinois,,,False,regular,fcs,fcs
17,400869421,2016-09-01T23:00:00.000Z,Wake Forest,Tulane,1373.0,1205.0,False,regular,fbs,fbs
18,400871358,2016-09-01T23:00:00.000Z,Missouri State,Southwestern College,,,False,regular,fcs,
19,400869342,2016-09-01T23:30:00.000Z,Florida International,Indiana,1269.0,1493.0,False,regular,fbs,fbs
20,400868977,2016-09-01T23:30:00.000Z,Tennessee,Appalachian State,1740.0,1590.0,False,regular,fbs,fbs
21,400869422,2016-09-01T23:30:00.000Z,NC State,William & Mary,,,False,regular,fbs,fcs
22,400871389,2016-09-01T23:30:00.000Z,Youngstown State,Duquesne,,,False,regular,fcs,fcs
23,400868968,2016-09-02T00:00:00.000Z,Vanderbilt,South Carolina,1391.0,1553.0,True,regular,fbs,fbs
24,400869347,2016-09-02T00:00:00.000Z,Western Kentucky,Rice,1747.0,1254.0,True,regular,fbs,fbs
25,400869173,2016-09-02T00:00:00.000Z,Utah State,Weber State,,,False,regular,fbs,fcs
26,400869091,2016-09-02T00:00:00.000Z,Utah,Southern Utah,,,False,regular,fbs,fcs
27,400869092,2016-09-02T01:00:00.000Z,Minnesota,Oregon State,1561.0,1264.0,False,regular,fbs,fbs
28,400869177,2016-09-02T01:00:00.000Z,New Mexico,South Dakota,,,False,regular,fbs,fcs
29,400869725,2016-09-02T01:00:00.000Z,Idaho,Montana State,,,False,regular,fbs,fcs
30,400869174,2016-09-02T02:00:00.000Z,UNLV,Jackson State,,,False,regular,fbs,fcs
31,400872820,2016-09-02T22:00:00.000Z,Central Connecticut,Lafayette,,,False,regular,fcs,fcs
32,400869263,2016-09-02T22:00:00.000Z,Eastern Michigan,Mississippi Valley State,,,False,regular,fbs,fcs
33,400868910,2016-09-02T23:00:00.000Z,Temple,Army,1590.0,1315.0,False,regular,fbs,fbs
34,400869259,2016-09-02T23:00:00.000Z,Buffalo,Albany,,,False,regular,fbs,fcs
35,400869423,2016-09-02T23:00:00.000Z,Syracuse,Colgate,,,False,regular,fbs,fcs
36,400869258,2016-09-02T23:00:00.000Z,Georgia State,Ball State,1396.0,1248.0,False,regular,fbs,fbs
37,400869651,2016-09-02T23:00:00.000Z,Michigan State,Furman,,,False,regular,fbs,fcs
38,400868876,2016-09-02T23:30:00.000Z,Baylor,Northwestern State,,,False,regular,fbs,fcs
39,400869093,2016-09-03T00:00:00.000Z,Colorado,Colorado State,1411.0,1457.0,False,regular,fbs,fbs
40,400869094,2016-09-03T01:00:00.000Z,Stanford,Kansas State,1843.0,1521.0,False,regular,fbs,fbs
41,400869265,2016-09-03T01:00:00.000Z,Arkansas State,Toledo,1510.0,1653.0,False,regular,fbs,fbs
42,400869181,2016-09-03T01:30:00.000Z,Nevada,Cal Poly,,,False,regular,fbs,fcs
43,400869424,2016-09-03T11:30:00.000Z,Boston College,Georgia Tech,1479.0,1588.0,True,regular,fbs,fbs
44,400877072,2016-09-03T15:45:00.000Z,Charleston Southern,Kentucky State,,,False,regular,fcs,ii
45,400869267,2016-09-03T16:00:00.000Z,Northwestern,Western Michigan,1464.0,1594.0,False,regular,fbs,fbs
46,400869509,2016-09-03T16:00:00.000Z,Navy,Fordham,,,False,regular,fbs,fcs
47,400869180,2016-09-03T16:00:00.000Z,Michigan,Hawai'i,1753.0,1122.0,False,regular,fbs,fbs
48,400869507,2016-09-03T16:00:00.000Z,Houston,Oklahoma,1780.0,1885.0,False,regular,fbs,fbs
49,400869578,2016-09-03T16:00:00.000Z,Purdue,Eastern Kentucky,,,False,regular,fbs,fcs
50,400868976,2016-09-03T16:00:00.000Z,West Virginia,Missouri,1676.0,1538.0,False,regular,fbs,fbs
51,400868975,2016-09-03T16:00:00.000Z,Mississippi State,South Alabama,1727.0,1243.0,False,regular,fbs,fbs
52,400869176,2016-09-03T16:00:00.000Z,Louisiana,Boise State,1299.0,1727.0,False,regular,fbs,fbs
53,400869260,2016-09-03T16:00:00.000Z,Ohio State,Bowling Green,1913.0,1607.0,False,regular,fbs,fbs
54,400869653,2016-09-03T16:00:00.000Z,Maryland,Howard,,,False,regular,fbs,fcs
55,400869428,2016-09-03T16:30:00.000Z,Virginia Tech,Liberty,1595.0,1441.0,False,regular,fbs,fcs
56,400873106,2016-09-03T16:30:00.000Z,Lehigh,Monmouth,,,False,regular,fcs,fcs
57,400873521,2016-09-03T17:00:00.000Z,Georgetown,Davidson,,,False,regular,fcs,fcs
58,400869426,2016-09-03T17:30:00.000Z,Pittsburgh,Villanova,,,False,regular,fbs,fcs
59,400869175,2016-09-03T18:00:00.000Z,Air Force,Abilene Christian,,,False,regular,fbs,fcs
