,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,302450154,2010-09-02T22:30:00.000Z,Wake Forest,Presbyterian College,,,False,regular,fbs,fcs
1,302452084,2010-09-02T23:00:00.000Z,Buffalo,Rhode Island,,,False,regular,fbs,fcs
2,302450311,2010-09-02T23:00:00.000Z,Maine,Albany,,,False,regular,fcs,fcs
3,302452050,2010-09-02T23:00:00.000Z,Ball State,Southeast Missouri State,,,False,regular,fbs,fcs
4,302450048,2010-09-02T23:00:00.000Z,Delaware,West Chester,,,False,regular,fcs,
5,302452309,2010-09-02T23:00:00.000Z,Kent State,Murray State,,,False,regular,fbs,fcs
6,302452428,2010-09-02T23:00:00.000Z,North Carolina Central,Johnson C Smith,,,False,regular,fcs,
7,302452117,2010-09-02T23:00:00.000Z,Central Michigan,Hampton,,,False,regular,fbs,fcs
8,302452710,2010-09-02T23:00:00.000Z,Western Illinois,Valparaiso,,,False,regular,fcs,fcs
9,302452390,2010-09-02T23:30:00.000Z,Miami,Florida A&M,,,False,regular,fbs,fcs
10,302452287,2010-09-02T23:30:00.000Z,Illinois State,Central Missouri State,,,False,regular,fcs,
11,302450194,2010-09-02T23:30:00.000Z,Ohio State,Marshall,1808.0,1365.0,False,regular,fbs,fbs
12,302452247,2010-09-02T23:30:00.000Z,Georgia State,Shorter,,,False,regular,fcs,
13,302452393,2010-09-02T23:30:00.000Z,Middle Tennessee,Minnesota,1524.0,1476.0,False,regular,fbs,fbs
14,302452579,2010-09-02T23:30:00.000Z,South Carolina,Southern Mississippi,1565.0,1533.0,False,regular,fbs,fbs
15,302450084,2010-09-02T23:30:00.000Z,Indiana,Towson,,,False,regular,fbs,fcs
16,302450164,2010-09-02T23:30:00.000Z,Rutgers,Norfolk State,,,False,regular,fbs,fcs
17,302450066,2010-09-03T00:00:00.000Z,Iowa State,Northern Illinois,1423.0,1475.0,False,regular,fbs,fbs
18,302450079,2010-09-03T00:00:00.000Z,Southern Illinois,Quincy,,,False,regular,fcs,
19,302452110,2010-09-03T00:00:00.000Z,Central Arkansas,Elizabeth City State,,,False,regular,fcs,
20,302452655,2010-09-03T00:00:00.000Z,Tulane,Southeastern Louisiana,,,False,regular,fbs,fcs
21,302450005,2010-09-03T00:00:00.000Z,UAB,Florida Atlantic,1380.0,1307.0,False,regular,fbs,fbs
22,302450254,2010-09-03T00:30:00.000Z,Utah,Pittsburgh,1665.0,1688.0,False,regular,fbs,fbs
23,302450070,2010-09-03T01:00:00.000Z,Idaho,North Dakota,,,False,regular,fbs,fcs
24,302452440,2010-09-03T01:05:00.000Z,Nevada,Eastern Washington,,,False,regular,fbs,fcs
25,302452464,2010-09-03T02:00:00.000Z,Northern Arizona,Western New Mexico,,,False,regular,fcs,
26,302450062,2010-09-03T03:00:00.000Z,Hawai'i,USC,1313.0,1700.0,False,regular,fbs,fbs
27,302462623,2010-09-03T18:00:00.000Z,Missouri State,Eastern Kentucky,,,False,regular,fcs,fcs
28,302460218,2010-09-03T21:00:00.000Z,Temple,Villanova,,,False,regular,fbs,fcs
29,302462368,2010-09-03T23:00:00.000Z,Marist,Sacred Heart,,,False,regular,fcs,fcs
30,302462649,2010-09-04T00:00:00.000Z,Toledo,Arizona,1302.0,1607.0,False,regular,fbs,fbs
31,302472335,2010-09-04T16:00:00.000Z,Liberty,St Francis (PA),,,False,regular,fcs,fcs
32,302470213,2010-09-04T16:00:00.000Z,Penn State,Youngstown State,,,False,regular,fbs,fcs
33,302470160,2010-09-04T16:00:00.000Z,New Hampshire,Central Connecticut,,,False,regular,fcs,fcs
34,302470052,2010-09-04T16:00:00.000Z,Florida State,Samford,,,False,regular,fbs,fcs
35,302470057,2010-09-04T16:00:00.000Z,Florida,Miami (OH),1925.0,1193.0,False,regular,fbs,fbs
36,302470127,2010-09-04T16:00:00.000Z,Michigan State,Western Michigan,1560.0,1361.0,False,regular,fbs,fbs
37,302472294,2010-09-04T16:05:00.000Z,Iowa,Eastern Illinois,,,False,regular,fbs,fcs
38,302470061,2010-09-04T16:21:00.000Z,Georgia,Louisiana,1637.0,1267.0,False,regular,fbs,fbs
39,302470142,2010-09-04T16:30:00.000Z,Missouri,Illinois,1592.0,1488.0,False,regular,fbs,fbs
40,302470107,2010-09-04T17:00:00.000Z,Holy Cross,Howard,,,False,regular,fcs,fcs
41,302472168,2010-09-04T17:00:00.000Z,Dayton,Robert Morris,,,False,regular,fcs,fcs
42,302472790,2010-09-04T17:00:00.000Z,Albion,Butler,,,False,regular,,fcs
43,302470059,2010-09-04T17:00:00.000Z,Georgia Tech,South Carolina State,,,False,regular,fbs,fcs
44,302472643,2010-09-04T17:00:00.000Z,The Citadel,Chowan,,,False,regular,fcs,
45,302470103,2010-09-04T17:00:00.000Z,Boston College,Weber State,,,False,regular,fbs,fcs
46,302472127,2010-09-04T17:30:00.000Z,Charleston Southern,North Greenville,,,False,regular,fcs,
47,302472678,2010-09-04T17:30:00.000Z,VMI,Lock Haven,,,False,regular,fcs,
48,302470036,2010-09-04T18:00:00.000Z,Colorado State,Colorado,1335.0,1439.0,False,regular,fbs,fbs
49,302472005,2010-09-04T18:00:00.000Z,Air Force,Northwestern State,,,False,regular,fbs,fcs
50,302470147,2010-09-04T19:00:00.000Z,Montana State,Fort Lewis,,,False,regular,fcs,
51,302472803,2010-09-04T19:00:00.000Z,Bryant,Fordham,,,False,regular,fcs,fcs
52,302470149,2010-09-04T19:00:00.000Z,Montana,Western State,,,False,regular,fcs,
53,302470236,2010-09-04T19:00:00.000Z,Chattanooga,Appalachian State,,,True,regular,fcs,fcs
54,302470087,2010-09-04T19:30:00.000Z,Notre Dame,Purdue,1593.0,1492.0,False,regular,fbs,fbs
55,302472483,2010-09-04T19:30:00.000Z,Oregon,New Mexico,1801.0,1281.0,True,regular,fbs,fbs
56,302470097,2010-09-04T19:30:00.000Z,Louisville,Kentucky,1369.0,1560.0,False,regular,fbs,fbs
57,302470130,2010-09-04T19:30:00.000Z,Michigan,Connecticut,1467.0,1604.0,False,regular,fbs,fbs
58,302472306,2010-09-04T19:30:00.000Z,Kansas State,UCLA,1496.0,1512.0,False,regular,fbs,fbs
