,id,date,home_team,away_team,home_pregame_elo,away_pregame_elo,conference_game,season_type,home_division,away_division
0,312440097,2011-09-01T22:00:00.000Z,Louisville,Murray State,,,False,regular,fbs,fcs
1,312440218,2011-09-01T23:00:00.000Z,Temple,Villanova,,,False,regular,fbs,fcs
2,312442466,2011-09-01T23:00:00.000Z,Northwestern State,Delta State,,,False,regular,fcs,
3,312442413,2011-09-01T23:00:00.000Z,Morehead State,Kentucky Christian,,,False,regular,fcs,
4,312442617,2011-09-01T23:00:00.000Z,Stephen F. Austin,McMurry,,,False,regular,fcs,
5,312440055,2011-09-01T23:00:00.000Z,Jacksonville State,UT Martin,,,True,regular,fcs,fcs
6,312442534,2011-09-01T23:00:00.000Z,Sam Houston State,Western Illinois,,,False,regular,fcs,fcs
7,312442649,2011-09-01T23:00:00.000Z,Toledo,New Hampshire,,,False,regular,fbs,fcs
8,312442117,2011-09-01T23:00:00.000Z,Central Michigan,South Carolina State,,,False,regular,fbs,fcs
9,312442229,2011-09-01T23:00:00.000Z,Florida International,North Texas,1407.0,1301.0,True,regular,fbs,fbs
10,312442447,2011-09-01T23:30:00.000Z,Nicholls,Evangel,,,False,regular,fcs,
11,312440164,2011-09-01T23:30:00.000Z,Rutgers,North Carolina Central,,,False,regular,fbs,fcs
12,312440059,2011-09-01T23:30:00.000Z,Georgia Tech,Western Carolina,,,False,regular,fbs,fcs
13,312442197,2011-09-01T23:30:00.000Z,Eastern Illinois,Illinois State,,,False,regular,fcs,fcs
14,312440275,2011-09-02T00:00:00.000Z,Wisconsin,UNLV,1825.0,1189.0,False,regular,fbs,fbs
15,312440183,2011-09-02T00:00:00.000Z,Syracuse,Wake Forest,1462.0,1320.0,False,regular,fbs,fbs
16,312440235,2011-09-02T00:00:00.000Z,Memphis,Mississippi State,1117.0,1668.0,False,regular,fbs,fbs
17,312442110,2011-09-02T00:00:00.000Z,Central Arkansas,Henderson State,,,False,regular,fcs,
18,312440107,2011-09-02T00:00:00.000Z,Holy Cross,UMass,,,False,regular,fcs,fcs
19,312440254,2011-09-02T00:00:00.000Z,Utah,Montana State,,,False,regular,fbs,fcs
20,312440155,2011-09-02T00:00:00.000Z,North Dakota,Drake,,,False,regular,fcs,fcs
21,312440070,2011-09-02T01:00:00.000Z,Idaho,Bowling Green,1339.0,1261.0,False,regular,fbs,fbs
22,312440098,2011-09-02T01:15:00.000Z,Western Kentucky,Kentucky,1243.0,1540.0,False,regular,fbs,fbs
23,312440009,2011-09-02T02:00:00.000Z,Arizona State,UC Davis,,,False,regular,fbs,fcs
24,312452247,2011-09-02T23:30:00.000Z,Georgia State,Clark Atlanta,,,False,regular,fcs,
25,312450127,2011-09-02T23:30:00.000Z,Michigan State,Youngstown State,,,False,regular,fbs,fcs
26,312450239,2011-09-03T00:00:00.000Z,Baylor,TCU,1501.0,1930.0,False,regular,fbs,fbs
27,312460002,2011-09-03T16:00:00.000Z,Auburn,Utah State,1831.0,1266.0,False,regular,fbs,fbs
28,312462509,2011-09-03T16:00:00.000Z,Purdue,Middle Tennessee,1371.0,1377.0,False,regular,fbs,fbs
29,312460041,2011-09-03T16:00:00.000Z,Connecticut,Fordham,,,False,regular,fbs,fcs
30,312462115,2011-09-03T16:00:00.000Z,Central Connecticut,Southern Connecticut State,,,False,regular,fcs,
31,312460194,2011-09-03T16:00:00.000Z,Ohio State,Akron,1885.0,1140.0,False,regular,fbs,fbs
32,312460213,2011-09-03T16:00:00.000Z,Penn State,Indiana State,,,False,regular,fbs,fcs
33,312460142,2011-09-03T16:00:00.000Z,Missouri,Miami (OH),1680.0,1415.0,False,regular,fbs,fbs
34,312460103,2011-09-03T16:00:00.000Z,Boston College,Northwestern,1493.0,1427.0,False,regular,fbs,fbs
35,312462523,2011-09-03T16:00:00.000Z,Robert Morris,Dayton,,,False,regular,fcs,fcs
36,312462294,2011-09-03T16:00:00.000Z,Iowa,Tennessee Tech,,,False,regular,fbs,fcs
37,312460333,2011-09-03T16:20:00.000Z,Alabama,Kent State,1955.0,1379.0,False,regular,fbs,fbs
38,312460259,2011-09-03T16:30:00.000Z,Virginia Tech,Appalachian State,1775.0,1437.0,False,regular,fbs,fcs
39,312462405,2011-09-03T17:00:00.000Z,Monmouth,Lehigh,,,False,regular,fcs,fcs
40,312462681,2011-09-03T17:00:00.000Z,Wagner,St Francis (PA),,,True,regular,fcs,fcs
41,312462086,2011-09-03T17:00:00.000Z,Butler,Albion,,,False,regular,fcs,
42,312462506,2011-09-03T17:30:00.000Z,Presbyterian College,Wofford,,,False,regular,fcs,fcs
43,312462678,2011-09-03T17:30:00.000Z,VMI,Delaware State,,,False,regular,fcs,fcs
44,312462655,2011-09-03T17:30:00.000Z,Tulane,Southeastern Louisiana,,,False,regular,fbs,fcs
45,312462636,2011-09-03T18:00:00.000Z,UT San Antonio,Northeastern State,,,False,regular,fcs,
46,312462005,2011-09-03T18:00:00.000Z,Air Force,South Dakota,,,False,regular,fbs,fcs
47,312462296,2011-09-03T18:30:00.000Z,Jackson State,Concordia (AL),,,False,regular,fcs,
48,312460087,2011-09-03T19:30:00.000Z,Notre Dame,South Florida,1670.0,1550.0,False,regular,fbs,fbs
49,312460248,2011-09-03T19:30:00.000Z,Houston,UCLA,1546.0,1410.0,False,regular,fbs,fbs
50,312460356,2011-09-03T19:30:00.000Z,Illinois,Arkansas State,1639.0,1416.0,False,regular,fbs,fbs
51,312460130,2011-09-03T19:30:00.000Z,Michigan,Western Michigan,1475.0,1533.0,False,regular,fbs,fbs
52,312460052,2011-09-03T19:30:00.000Z,Florida State,Louisiana Monroe,1738.0,1261.0,False,regular,fbs,fbs
53,312460030,2011-09-03T19:30:00.000Z,USC,Minnesota,1610.0,1415.0,False,regular,fbs,fbs
54,312460153,2011-09-03T19:30:00.000Z,North Carolina,James Madison,1600.0,1479.0,False,regular,fbs,fcs
55,312460158,2011-09-03T19:30:00.000Z,Nebraska,Chattanooga,,,False,regular,fbs,fcs
56,312462426,2011-09-03T19:30:00.000Z,Navy,Delaware,,,False,regular,fbs,fcs
57,312460228,2011-09-03T19:30:00.000Z,Clemson,Troy,1605.0,1503.0,False,regular,fbs,fbs
58,312462458,2011-09-03T19:35:00.000Z,Northern Colorado,Lindenwood,,,False,regular,fcs,
59,312460204,2011-09-03T20:00:00.000Z,Oregon State,Sacramento State,,,False,regular,fbs,fcs
60,312462448,2011-09-03T20:00:00.000Z,North Carolina A&T,Virginia Lynchburg,,,False,regular,fcs,
61,312462502,2011-09-03T20:05:00.000Z,Portland State,Southern Oregon,,,False,regular,fcs,
62,312460145,2011-09-03T20:45:00.000Z,Ole Miss,BYU,1487.0,1629.0,False,regular,fbs,fbs
63,312462013,2011-09-03T21:00:00.000Z,Albany State (GA),Savannah State,,,False,regular,,fcs
64,312460265,2011-09-03T21:00:00.000Z,Washington State,Idaho State,,,False,regular,fbs,fcs
65,312460311,2011-09-03T21:00:00.000Z,Maine,Bryant,,,False,regular,fcs,fcs
66,312462261,2011-09-03T21:00:00.000Z,Hampton,Alabama A&M,,,False,regular,fcs,fcs
67,312460024,2011-09-03T21:00:00.000Z,Stanford,San José State,1903.0,1189.0,False,regular,fbs,fbs
68,312460050,2011-09-03T22:00:00.000Z,Florida A&M,Fort Valley State,,,False,regular,fcs,
69,312460152,2011-09-03T22:00:00.000Z,NC State,Liberty,1637.0,1463.0,False,regular,fbs,fcs
70,312460167,2011-09-03T22:00:00.000Z,New Mexico,Colorado State,1133.0,1184.0,True,regular,fbs,fbs
71,312460221,2011-09-03T22:00:00.000Z,Pittsburgh,Buffalo,1649.0,1199.0,False,regular,fbs,fbs
72,312462450,2011-09-03T22:00:00.000Z,Norfolk State,Virginia State,,,False,regular,fcs,
73,312462400,2011-09-03T22:00:00.000Z,Mississippi Valley State,Alabama State,,,True,regular,fcs,fcs
74,312462029,2011-09-03T22:00:00.000Z,Arkansas-Pine Bluff,Langston,,,False,regular,fcs,
75,312460295,2011-09-03T22:00:00.000Z,Old Dominion,Campbell,,,False,regular,fcs,fcs
76,312460258,2011-09-03T22:00:00.000Z,Virginia,William & Mary,,,False,regular,fbs,fcs
77,312462643,2011-09-03T22:00:00.000Z,The Citadel,Jacksonville,,,False,regular,fcs,fcs
78,312462241,2011-09-03T22:00:00.000Z,Gardner-Webb,Brevard College,,,False,regular,fcs,
79,312460324,2011-09-03T22:00:00.000Z,Coastal Carolina,Furman,,,False,regular,fcs,fcs
80,312462142,2011-09-03T22:00:00.000Z,Colgate,Albany,,,False,regular,fcs,fcs
81,312462083,2011-09-03T22:00:00.000Z,Bucknell,Duquesne,,,False,regular,fcs,fcs
82,312460046,2011-09-03T22:00:00.000Z,Georgetown,Davidson,,,False,regular,fcs,fcs
83,312462633,2011-09-03T22:00:00.000Z,Tennessee,Montana,,,False,regular,fbs,fcs
84,312460264,2011-09-03T23:00:00.000Z,Washington,Eastern Washington,,,False,regular,fbs,fcs
85,312462535,2011-09-03T23:00:00.000Z,Samford,Georgia Southern,,,True,regular,fcs,fcs
86,312462116,2011-09-03T23:00:00.000Z,UCF,Charleston Southern,,,False,regular,fbs,fcs
87,312462634,2011-09-03T23:00:00.000Z,Tennessee State,Southern,,,False,regular,fcs,fcs
88,312462546,2011-09-03T23:00:00.000Z,Southeast Missouri State,Southern Illinois,,,False,regular,fcs,fcs
89,312462459,2011-09-03T23:00:00.000Z,Northern Illinois,Army,1710.0,1423.0,False,regular,fbs,fbs
90,312462050,2011-09-03T23:00:00.000Z,Ball State,Indiana,1279.0,1319.0,False,regular,fbs,fbs
91,312462306,2011-09-03T23:00:00.000Z,Kansas State,Eastern Kentucky,,,False,regular,fbs,fcs
92,312462305,2011-09-03T23:00:00.000Z,Kansas,McNeese,,,False,regular,fbs,fcs
93,312462579,2011-09-03T23:00:00.000Z,South Carolina,East Carolina,1679.0,1347.0,False,regular,fbs,fbs
94,312460057,2011-09-03T23:00:00.000Z,Florida,Florida Atlantic,1726.0,1199.0,False,regular,fbs,fbs
95,312462449,2011-09-03T23:00:00.000Z,North Dakota State,Lafayette,,,False,regular,fcs,fcs
96,312460197,2011-09-03T23:00:00.000Z,Oklahoma State,Louisiana,1790.0,1206.0,False,regular,fbs,fbs
97,312460025,2011-09-03T23:00:00.000Z,California,Fresno State,1516.0,1415.0,False,regular,fbs,fbs
98,312462641,2011-09-03T23:00:00.000Z,Texas Tech,Texas State,1578.0,1378.0,False,regular,fbs,fcs
99,312460008,2011-09-03T23:00:00.000Z,Arkansas,Missouri State,,,False,regular,fbs,fcs
100,312462132,2011-09-03T23:00:00.000Z,Cincinnati,Austin Peay,,,False,regular,fbs,fcs
101,312460150,2011-09-03T23:00:00.000Z,Duke,Richmond,,,False,regular,fbs,fcs
102,312460119,2011-09-03T23:00:00.000Z,Towson,Morgan State,,,False,regular,fcs,fcs
103,312462674,2011-09-03T23:00:00.000Z,Valparaiso,Franklin,,,False,regular,fcs,
104,312462529,2011-09-03T23:00:00.000Z,Sacred Heart,Marist,,,False,regular,fcs,fcs
105,312462571,2011-09-03T23:00:00.000Z,South Dakota State,Southern Utah,,,False,regular,fcs,fcs
106,312460066,2011-09-03T23:00:00.000Z,Iowa State,Northern Iowa,,,False,regular,fbs,fcs
107,312462016,2011-09-03T23:00:00.000Z,Alcorn State,Grambling,,,True,regular,fcs,fcs
108,312460238,2011-09-03T23:30:00.000Z,Vanderbilt,Elon,,,False,regular,fbs,fcs
109,312460201,2011-09-04T00:00:00.000Z,Oklahoma,Tulsa,1875.0,1637.0,False,regular,fbs,fbs
